date;hour;wday;variable;sensor;value;variable_SINCA;sensor_SINCA;value_SINCA
01-07-2025 4:00;4;mar\,;PM25;P2;136,267;PM25;SINCA;20
01-07-2025 4:00;4;mar\,;PM25;P3;132,85;PM25;SINCA;20
01-07-2025 4:00;4;mar\,;PM25;P4;141,55;PM25;SINCA;20
01-07-2025 4:00;4;mar\,;PM25;P5;142,217;PM25;SINCA;20
01-07-2025 5:00;5;mar\,;PM25;P1;124,583;PM25;SINCA;15
01-07-2025 5:00;5;mar\,;PM25;P2;125,833;PM25;SINCA;15
01-07-2025 5:00;5;mar\,;PM25;P3;122,8;PM25;SINCA;15
01-07-2025 5:00;5;mar\,;PM25;P4;131,767;PM25;SINCA;15
01-07-2025 5:00;5;mar\,;PM25;P5;132,383;PM25;SINCA;15
01-07-2025 6:00;6;mar\,;PM25;P1;111,517;PM25;SINCA;11
01-07-2025 6:00;6;mar\,;PM25;P2;111,833;PM25;SINCA;11
01-07-2025 6:00;6;mar\,;PM25;P3;110,467;PM25;SINCA;11
01-07-2025 6:00;6;mar\,;PM25;P4;117,75;PM25;SINCA;11
01-07-2025 6:00;6;mar\,;PM25;P5;118,8;PM25;SINCA;11
01-07-2025 7:00;7;mar\,;PM25;P1;106,067;PM25;SINCA;8
01-07-2025 7:00;7;mar\,;PM25;P2;106,75;PM25;SINCA;8
01-07-2025 7:00;7;mar\,;PM25;P3;106,5;PM25;SINCA;8
01-07-2025 7:00;7;mar\,;PM25;P4;110,4;PM25;SINCA;8
01-07-2025 7:00;7;mar\,;PM25;P5;112,2;PM25;SINCA;8
01-07-2025 8:00;8;mar\,;PM25;P1;107,533;PM25;SINCA;10
01-07-2025 8:00;8;mar\,;PM25;P2;108,267;PM25;SINCA;10
01-07-2025 8:00;8;mar\,;PM25;P3;107,95;PM25;SINCA;10
01-07-2025 8:00;8;mar\,;PM25;P4;111,067;PM25;SINCA;10
01-07-2025 8:00;8;mar\,;PM25;P5;113,917;PM25;SINCA;10
01-07-2025 9:00;9;mar\,;PM25;P1;112,583;PM25;SINCA;19
01-07-2025 9:00;9;mar\,;PM25;P2;113,05;PM25;SINCA;19
01-07-2025 9:00;9;mar\,;PM25;P3;113,267;PM25;SINCA;19
01-07-2025 9:00;9;mar\,;PM25;P4;114,467;PM25;SINCA;19
01-07-2025 9:00;9;mar\,;PM25;P5;120,567;PM25;SINCA;19
01-07-2025 10:00;10;mar\,;PM25;P1;117,233;PM25;SINCA;20
01-07-2025 10:00;10;mar\,;PM25;P2;118,55;PM25;SINCA;20
01-07-2025 10:00;10;mar\,;PM25;P3;118,167;PM25;SINCA;20
01-07-2025 10:00;10;mar\,;PM25;P4;119,433;PM25;SINCA;20
01-07-2025 10:00;10;mar\,;PM25;P5;124,417;PM25;SINCA;20
01-07-2025 11:00;11;mar\,;PM25;P1;123,317;PM25;SINCA;30
01-07-2025 11:00;11;mar\,;PM25;P2;125,15;PM25;SINCA;30
01-07-2025 11:00;11;mar\,;PM25;P3;124,8;PM25;SINCA;30
01-07-2025 11:00;11;mar\,;PM25;P4;128,583;PM25;SINCA;30
01-07-2025 11:00;11;mar\,;PM25;P5;131,033;PM25;SINCA;30
01-07-2025 12:00;12;mar\,;PM25;P1;117,95;PM25;SINCA;18
01-07-2025 12:00;12;mar\,;PM25;P2;120,483;PM25;SINCA;18
01-07-2025 12:00;12;mar\,;PM25;P3;119,017;PM25;SINCA;18
01-07-2025 12:00;12;mar\,;PM25;P4;122,167;PM25;SINCA;18
01-07-2025 12:00;12;mar\,;PM25;P5;126,033;PM25;SINCA;18
01-07-2025 13:00;13;mar\,;PM25;P1;135,833;PM25;SINCA;28
01-07-2025 13:00;13;mar\,;PM25;P2;138,3;PM25;SINCA;28
01-07-2025 13:00;13;mar\,;PM25;P3;137,617;PM25;SINCA;28
01-07-2025 13:00;13;mar\,;PM25;P4;142,45;PM25;SINCA;28
01-07-2025 13:00;13;mar\,;PM25;P5;144,55;PM25;SINCA;28
01-07-2025 14:00;14;mar\,;PM25;P1;139,533;PM25;SINCA;30
01-07-2025 14:00;14;mar\,;PM25;P2;142,417;PM25;SINCA;30
01-07-2025 14:00;14;mar\,;PM25;P3;141,733;PM25;SINCA;30
01-07-2025 14:00;14;mar\,;PM25;P4;146,2;PM25;SINCA;30
01-07-2025 14:00;14;mar\,;PM25;P5;148,5;PM25;SINCA;30
01-07-2025 15:00;15;mar\,;PM25;P1;144,283;PM25;SINCA;37
01-07-2025 15:00;15;mar\,;PM25;P2;146,917;PM25;SINCA;37
01-07-2025 15:00;15;mar\,;PM25;P3;146,567;PM25;SINCA;37
01-07-2025 15:00;15;mar\,;PM25;P4;151,25;PM25;SINCA;37
01-07-2025 15:00;15;mar\,;PM25;P5;153,467;PM25;SINCA;37
01-07-2025 16:00;16;mar\,;PM25;P1;142,15;PM25;SINCA;36
01-07-2025 16:00;16;mar\,;PM25;P2;144,5;PM25;SINCA;36
01-07-2025 16:00;16;mar\,;PM25;P3;143,8;PM25;SINCA;36
01-07-2025 16:00;16;mar\,;PM25;P4;148,817;PM25;SINCA;36
01-07-2025 16:00;16;mar\,;PM25;P5;151,083;PM25;SINCA;36
01-07-2025 17:00;17;mar\,;PM25;P1;141,333;PM25;SINCA;32
01-07-2025 17:00;17;mar\,;PM25;P2;143,883;PM25;SINCA;32
01-07-2025 17:00;17;mar\,;PM25;P3;140,983;PM25;SINCA;32
01-07-2025 17:00;17;mar\,;PM25;P4;146,25;PM25;SINCA;32
01-07-2025 17:00;17;mar\,;PM25;P5;148,933;PM25;SINCA;32
01-07-2025 18:00;18;mar\,;PM25;P1;143,733;PM25;SINCA;42
01-07-2025 18:00;18;mar\,;PM25;P2;146,55;PM25;SINCA;42
01-07-2025 18:00;18;mar\,;PM25;P3;143,367;PM25;SINCA;42
01-07-2025 18:00;18;mar\,;PM25;P4;147,45;PM25;SINCA;42
01-07-2025 18:00;18;mar\,;PM25;P5;151,117;PM25;SINCA;42
01-07-2025 19:00;19;mar\,;PM25;P1;146,8;PM25;SINCA;43
01-07-2025 19:00;19;mar\,;PM25;P2;149,933;PM25;SINCA;43
01-07-2025 19:00;19;mar\,;PM25;P3;146,7;PM25;SINCA;43
01-07-2025 19:00;19;mar\,;PM25;P4;151,233;PM25;SINCA;43
01-07-2025 19:00;19;mar\,;PM25;P5;154,783;PM25;SINCA;43
01-07-2025 20:00;20;mar\,;PM25;P1;145,417;PM25;SINCA;38
01-07-2025 20:00;20;mar\,;PM25;P2;148,583;PM25;SINCA;38
01-07-2025 20:00;20;mar\,;PM25;P3;145,583;PM25;SINCA;38
01-07-2025 20:00;20;mar\,;PM25;P4;150,883;PM25;SINCA;38
01-07-2025 20:00;20;mar\,;PM25;P5;153,8;PM25;SINCA;38
01-07-2025 21:00;21;mar\,;PM25;P1;146,833;PM25;SINCA;37
01-07-2025 21:00;21;mar\,;PM25;P2;150,183;PM25;SINCA;37
01-07-2025 21:00;21;mar\,;PM25;P3;146,75;PM25;SINCA;37
01-07-2025 21:00;21;mar\,;PM25;P4;152,083;PM25;SINCA;37
01-07-2025 21:00;21;mar\,;PM25;P5;154,467;PM25;SINCA;37
01-07-2025 22:00;22;mar\,;PM25;P1;140,55;PM25;SINCA;31
01-07-2025 22:00;22;mar\,;PM25;P2;143,667;PM25;SINCA;31
01-07-2025 22:00;22;mar\,;PM25;P3;140,8;PM25;SINCA;31
01-07-2025 22:00;22;mar\,;PM25;P4;146,583;PM25;SINCA;31
01-07-2025 22:00;22;mar\,;PM25;P5;148,9;PM25;SINCA;31
01-07-2025 23:00;23;mar\,;PM25;P1;137,083;PM25;SINCA;29
01-07-2025 23:00;23;mar\,;PM25;P2;139,467;PM25;SINCA;29
01-07-2025 23:00;23;mar\,;PM25;P3;136,633;PM25;SINCA;29
01-07-2025 23:00;23;mar\,;PM25;P4;143,083;PM25;SINCA;29
01-07-2025 23:00;23;mar\,;PM25;P5;144,517;PM25;SINCA;29
02-07-2025;0;mié\,;PM25;P1;129,333;PM25;SINCA;19
02-07-2025;0;mié\,;PM25;P2;130,617;PM25;SINCA;19
02-07-2025;0;mié\,;PM25;P3;128,65;PM25;SINCA;19
02-07-2025;0;mié\,;PM25;P4;135,983;PM25;SINCA;19
02-07-2025;0;mié\,;PM25;P5;137,367;PM25;SINCA;19
02-07-2025 1:00;1;mié\,;PM25;P1;119,067;PM25;SINCA;13
02-07-2025 1:00;1;mié\,;PM25;P2;119,15;PM25;SINCA;13
02-07-2025 1:00;1;mié\,;PM25;P3;116,65;PM25;SINCA;13
02-07-2025 1:00;1;mié\,;PM25;P4;124,867;PM25;SINCA;13
02-07-2025 1:00;1;mié\,;PM25;P5;126,433;PM25;SINCA;13
02-07-2025 2:00;2;mié\,;PM25;P1;109,433;PM25;SINCA;9
02-07-2025 2:00;2;mié\,;PM25;P2;109,633;PM25;SINCA;9
02-07-2025 2:00;2;mié\,;PM25;P3;108,85;PM25;SINCA;9
02-07-2025 2:00;2;mié\,;PM25;P4;116,333;PM25;SINCA;9
02-07-2025 2:00;2;mié\,;PM25;P5;117,95;PM25;SINCA;9
02-07-2025 3:00;3;mié\,;PM25;P1;103,883;PM25;SINCA;8
02-07-2025 3:00;3;mié\,;PM25;P2;104,617;PM25;SINCA;8
02-07-2025 3:00;3;mié\,;PM25;P3;104,183;PM25;SINCA;8
02-07-2025 3:00;3;mié\,;PM25;P4;108,017;PM25;SINCA;8
02-07-2025 3:00;3;mié\,;PM25;P5;109,783;PM25;SINCA;8
02-07-2025 4:00;4;mié\,;PM25;P1;102,65;PM25;SINCA;6
02-07-2025 4:00;4;mié\,;PM25;P2;102,867;PM25;SINCA;6
02-07-2025 4:00;4;mié\,;PM25;P3;103,1;PM25;SINCA;6
02-07-2025 4:00;4;mié\,;PM25;P4;106,233;PM25;SINCA;6
02-07-2025 4:00;4;mié\,;PM25;P5;108,117;PM25;SINCA;6
02-07-2025 5:00;5;mié\,;PM25;P1;100,233;PM25;SINCA;6
02-07-2025 5:00;5;mié\,;PM25;P2;100,683;PM25;SINCA;6
02-07-2025 5:00;5;mié\,;PM25;P3;101,183;PM25;SINCA;6
02-07-2025 5:00;5;mié\,;PM25;P4;104,05;PM25;SINCA;6
02-07-2025 5:00;5;mié\,;PM25;P5;105,467;PM25;SINCA;6
02-07-2025 6:00;6;mié\,;PM25;P1;98,55;PM25;SINCA;3
02-07-2025 6:00;6;mié\,;PM25;P2;99,3;PM25;SINCA;3
02-07-2025 6:00;6;mié\,;PM25;P3;100,133;PM25;SINCA;3
02-07-2025 6:00;6;mié\,;PM25;P4;102,433;PM25;SINCA;3
02-07-2025 6:00;6;mié\,;PM25;P5;103,867;PM25;SINCA;3
02-07-2025 7:00;7;mié\,;PM25;P1;98,483;PM25;SINCA;5
02-07-2025 7:00;7;mié\,;PM25;P2;99,4;PM25;SINCA;5
02-07-2025 7:00;7;mié\,;PM25;P3;100,217;PM25;SINCA;5
02-07-2025 7:00;7;mié\,;PM25;P4;102,3;PM25;SINCA;5
02-07-2025 7:00;7;mié\,;PM25;P5;103,767;PM25;SINCA;5
02-07-2025 8:00;8;mié\,;PM25;P1;100,617;PM25;SINCA;8
02-07-2025 8:00;8;mié\,;PM25;P2;101,05;PM25;SINCA;8
02-07-2025 8:00;8;mié\,;PM25;P3;101,85;PM25;SINCA;8
02-07-2025 8:00;8;mié\,;PM25;P4;103,2;PM25;SINCA;8
02-07-2025 8:00;8;mié\,;PM25;P5;105,9;PM25;SINCA;8
02-07-2025 9:00;9;mié\,;PM25;P1;102,15;PM25;SINCA;10
02-07-2025 9:00;9;mié\,;PM25;P2;102,817;PM25;SINCA;10
02-07-2025 9:00;9;mié\,;PM25;P3;103,683;PM25;SINCA;10
02-07-2025 9:00;9;mié\,;PM25;P4;104,017;PM25;SINCA;10
02-07-2025 9:00;9;mié\,;PM25;P5;107,617;PM25;SINCA;10
02-07-2025 10:00;10;mié\,;PM25;P1;117,133;PM25;SINCA;17
02-07-2025 10:00;10;mié\,;PM25;P2;118,483;PM25;SINCA;17
02-07-2025 10:00;10;mié\,;PM25;P3;117,883;PM25;SINCA;17
02-07-2025 10:00;10;mié\,;PM25;P4;121,567;PM25;SINCA;17
02-07-2025 10:00;10;mié\,;PM25;P5;124,383;PM25;SINCA;17
02-07-2025 11:00;11;mié\,;PM25;P1;111,217;PM25;SINCA;13
02-07-2025 11:00;11;mié\,;PM25;P2;112,95;PM25;SINCA;13
02-07-2025 11:00;11;mié\,;PM25;P3;112,65;PM25;SINCA;13
02-07-2025 11:00;11;mié\,;PM25;P4;115,233;PM25;SINCA;13
02-07-2025 11:00;11;mié\,;PM25;P5;118,05;PM25;SINCA;13
02-07-2025 12:00;12;mié\,;PM25;P1;129,883;PM25;SINCA;19
02-07-2025 12:00;12;mié\,;PM25;P2;132,283;PM25;SINCA;19
02-07-2025 12:00;12;mié\,;PM25;P3;130,967;PM25;SINCA;19
02-07-2025 12:00;12;mié\,;PM25;P4;135,85;PM25;SINCA;19
02-07-2025 12:00;12;mié\,;PM25;P5;137,767;PM25;SINCA;19
02-07-2025 13:00;13;mié\,;PM25;P1;133,85;PM25;SINCA;25
02-07-2025 13:00;13;mié\,;PM25;P2;136,533;PM25;SINCA;25
02-07-2025 13:00;13;mié\,;PM25;P3;135,333;PM25;SINCA;25
02-07-2025 13:00;13;mié\,;PM25;P4;140,55;PM25;SINCA;25
02-07-2025 13:00;13;mié\,;PM25;P5;142,033;PM25;SINCA;25
02-07-2025 14:00;14;mié\,;PM25;P1;137,9;PM25;SINCA;34
02-07-2025 14:00;14;mié\,;PM25;P2;140,7;PM25;SINCA;34
02-07-2025 14:00;14;mié\,;PM25;P3;139,417;PM25;SINCA;34
02-07-2025 14:00;14;mié\,;PM25;P4;145,517;PM25;SINCA;34
02-07-2025 14:00;14;mié\,;PM25;P5;146,4;PM25;SINCA;34
02-07-2025 15:00;15;mié\,;PM25;P1;141,8;PM25;SINCA;34
02-07-2025 15:00;15;mié\,;PM25;P2;144,383;PM25;SINCA;34
02-07-2025 15:00;15;mié\,;PM25;P3;143,283;PM25;SINCA;34
02-07-2025 15:00;15;mié\,;PM25;P4;150,917;PM25;SINCA;34
02-07-2025 15:00;15;mié\,;PM25;P5;150,717;PM25;SINCA;34
02-07-2025 16:00;16;mié\,;PM25;P1;142,333;PM25;SINCA;37
02-07-2025 16:00;16;mié\,;PM25;P2;145,25;PM25;SINCA;37
02-07-2025 16:00;16;mié\,;PM25;P3;144,1;PM25;SINCA;37
02-07-2025 16:00;16;mié\,;PM25;P4;151,433;PM25;SINCA;37
02-07-2025 16:00;16;mié\,;PM25;P5;151,133;PM25;SINCA;37
02-07-2025 17:00;17;mié\,;PM25;P1;143,017;PM25;SINCA;35
02-07-2025 17:00;17;mié\,;PM25;P2;145,717;PM25;SINCA;35
02-07-2025 17:00;17;mié\,;PM25;P3;143,317;PM25;SINCA;35
02-07-2025 17:00;17;mié\,;PM25;P4;150,933;PM25;SINCA;35
02-07-2025 17:00;17;mié\,;PM25;P5;151,283;PM25;SINCA;35
02-07-2025 18:00;18;mié\,;PM25;P1;145,317;PM25;SINCA;39
02-07-2025 18:00;18;mié\,;PM25;P2;148,167;PM25;SINCA;39
02-07-2025 18:00;18;mié\,;PM25;P3;144,933;PM25;SINCA;39
02-07-2025 18:00;18;mié\,;PM25;P4;151,817;PM25;SINCA;39
02-07-2025 18:00;18;mié\,;PM25;P5;152,817;PM25;SINCA;39
02-07-2025 19:00;19;mié\,;PM25;P1;138,4;PM25;SINCA;30
02-07-2025 19:00;19;mié\,;PM25;P2;140,733;PM25;SINCA;30
02-07-2025 19:00;19;mié\,;PM25;P3;138,283;PM25;SINCA;30
02-07-2025 19:00;19;mié\,;PM25;P4;145,233;PM25;SINCA;30
02-07-2025 19:00;19;mié\,;PM25;P5;146,283;PM25;SINCA;30
02-07-2025 20:00;20;mié\,;PM25;P1;135,783;PM25;SINCA;19
02-07-2025 20:00;20;mié\,;PM25;P2;137,95;PM25;SINCA;19
02-07-2025 20:00;20;mié\,;PM25;P3;135,383;PM25;SINCA;19
02-07-2025 20:00;20;mié\,;PM25;P4;141,683;PM25;SINCA;19
02-07-2025 20:00;20;mié\,;PM25;P5;143,15;PM25;SINCA;19
02-07-2025 21:00;21;mié\,;PM25;P1;131,533;PM25;SINCA;22
02-07-2025 21:00;21;mié\,;PM25;P2;133,383;PM25;SINCA;22
02-07-2025 21:00;21;mié\,;PM25;P3;131,283;PM25;SINCA;22
02-07-2025 21:00;21;mié\,;PM25;P4;137,25;PM25;SINCA;22
02-07-2025 21:00;21;mié\,;PM25;P5;139,633;PM25;SINCA;22
02-07-2025 22:00;22;mié\,;PM25;P1;120,467;PM25;SINCA;16
02-07-2025 22:00;22;mié\,;PM25;P2;121,367;PM25;SINCA;16
02-07-2025 22:00;22;mié\,;PM25;P3;119,667;PM25;SINCA;16
02-07-2025 22:00;22;mié\,;PM25;P4;125,55;PM25;SINCA;16
02-07-2025 22:00;22;mié\,;PM25;P5;127,633;PM25;SINCA;16
02-07-2025 23:00;23;mié\,;PM25;P1;106,533;PM25;SINCA;9
02-07-2025 23:00;23;mié\,;PM25;P2;106,983;PM25;SINCA;9
02-07-2025 23:00;23;mié\,;PM25;P3;106,8;PM25;SINCA;9
02-07-2025 23:00;23;mié\,;PM25;P4;110,933;PM25;SINCA;9
02-07-2025 23:00;23;mié\,;PM25;P5;112,967;PM25;SINCA;9
03-07-2025;0;jue\,;PM25;P1;99,633;PM25;SINCA;9
03-07-2025;0;jue\,;PM25;P2;100,383;PM25;SINCA;9
03-07-2025;0;jue\,;PM25;P3;101,233;PM25;SINCA;9
03-07-2025;0;jue\,;PM25;P4;103,333;PM25;SINCA;9
03-07-2025;0;jue\,;PM25;P5;104,917;PM25;SINCA;9
03-07-2025 1:00;1;jue\,;PM25;P1;98,383;PM25;SINCA;4
03-07-2025 1:00;1;jue\,;PM25;P2;99,217;PM25;SINCA;4
03-07-2025 1:00;1;jue\,;PM25;P3;100,233;PM25;SINCA;4
03-07-2025 1:00;1;jue\,;PM25;P4;102,333;PM25;SINCA;4
03-07-2025 1:00;1;jue\,;PM25;P5;103,7;PM25;SINCA;4
03-07-2025 2:00;2;jue\,;PM25;P1;98,017;PM25;SINCA;1
03-07-2025 2:00;2;jue\,;PM25;P2;99;PM25;SINCA;1
03-07-2025 2:00;2;jue\,;PM25;P3;100;PM25;SINCA;1
03-07-2025 2:00;2;jue\,;PM25;P4;102;PM25;SINCA;1
03-07-2025 2:00;2;jue\,;PM25;P5;103;PM25;SINCA;1
03-07-2025 3:00;3;jue\,;PM25;P1;98;PM25;SINCA;1
03-07-2025 3:00;3;jue\,;PM25;P2;99;PM25;SINCA;1
03-07-2025 3:00;3;jue\,;PM25;P3;100;PM25;SINCA;1
03-07-2025 3:00;3;jue\,;PM25;P4;102;PM25;SINCA;1
03-07-2025 3:00;3;jue\,;PM25;P5;103;PM25;SINCA;1
03-07-2025 4:00;4;jue\,;PM25;P1;98;PM25;SINCA;1
03-07-2025 4:00;4;jue\,;PM25;P2;99;PM25;SINCA;1
03-07-2025 4:00;4;jue\,;PM25;P3;100;PM25;SINCA;1
03-07-2025 4:00;4;jue\,;PM25;P4;102;PM25;SINCA;1
03-07-2025 4:00;4;jue\,;PM25;P5;103;PM25;SINCA;1
03-07-2025 5:00;5;jue\,;PM25;P1;98;PM25;SINCA;1
03-07-2025 5:00;5;jue\,;PM25;P2;99;PM25;SINCA;1
03-07-2025 5:00;5;jue\,;PM25;P3;100;PM25;SINCA;1
03-07-2025 5:00;5;jue\,;PM25;P4;102;PM25;SINCA;1
03-07-2025 5:00;5;jue\,;PM25;P5;103;PM25;SINCA;1
03-07-2025 6:00;6;jue\,;PM25;P1;98;PM25;SINCA;1
03-07-2025 6:00;6;jue\,;PM25;P2;99;PM25;SINCA;1
03-07-2025 6:00;6;jue\,;PM25;P3;100;PM25;SINCA;1
03-07-2025 6:00;6;jue\,;PM25;P4;102;PM25;SINCA;1
03-07-2025 6:00;6;jue\,;PM25;P5;103;PM25;SINCA;1
03-07-2025 7:00;7;jue\,;PM25;P1;98;PM25;SINCA;3
03-07-2025 7:00;7;jue\,;PM25;P2;99;PM25;SINCA;3
03-07-2025 7:00;7;jue\,;PM25;P3;100;PM25;SINCA;3
03-07-2025 7:00;7;jue\,;PM25;P4;102;PM25;SINCA;3
03-07-2025 7:00;7;jue\,;PM25;P5;103;PM25;SINCA;3
03-07-2025 8:00;8;jue\,;PM25;P1;98,05;PM25;SINCA;2
03-07-2025 8:00;8;jue\,;PM25;P2;99;PM25;SINCA;2
03-07-2025 8:00;8;jue\,;PM25;P3;100,017;PM25;SINCA;2
03-07-2025 8:00;8;jue\,;PM25;P4;102;PM25;SINCA;2
03-07-2025 8:00;8;jue\,;PM25;P5;103,033;PM25;SINCA;2
03-07-2025 9:00;9;jue\,;PM25;P1;99,867;PM25;SINCA;7
03-07-2025 9:00;9;jue\,;PM25;P2;100,717;PM25;SINCA;7
03-07-2025 9:00;9;jue\,;PM25;P3;101,533;PM25;SINCA;7
03-07-2025 9:00;9;jue\,;PM25;P4;102,867;PM25;SINCA;7
03-07-2025 9:00;9;jue\,;PM25;P5;105,15;PM25;SINCA;7
03-07-2025 10:00;10;jue\,;PM25;P1;102,283;PM25;SINCA;17
03-07-2025 10:00;10;jue\,;PM25;P2;103,1;PM25;SINCA;17
03-07-2025 10:00;10;jue\,;PM25;P3;103,8;PM25;SINCA;17
03-07-2025 10:00;10;jue\,;PM25;P4;103,65;PM25;SINCA;17
03-07-2025 10:00;10;jue\,;PM25;P5;107,267;PM25;SINCA;17
03-07-2025 11:00;11;jue\,;PM25;P1;102,6;PM25;SINCA;12
03-07-2025 11:00;11;jue\,;PM25;P2;103,6;PM25;SINCA;12
03-07-2025 11:00;11;jue\,;PM25;P3;104,283;PM25;SINCA;12
03-07-2025 11:00;11;jue\,;PM25;P4;105,317;PM25;SINCA;12
03-07-2025 11:00;11;jue\,;PM25;P5;108,1;PM25;SINCA;12
03-07-2025 12:00;12;jue\,;PM25;P1;127,083;PM25;SINCA;24
03-07-2025 12:00;12;jue\,;PM25;P2;129,367;PM25;SINCA;24
03-07-2025 12:00;12;jue\,;PM25;P3;128,35;PM25;SINCA;24
03-07-2025 12:00;12;jue\,;PM25;P4;131,383;PM25;SINCA;24
03-07-2025 12:00;12;jue\,;PM25;P5;134,8;PM25;SINCA;24
03-07-2025 13:00;13;jue\,;PM25;P1;122,667;PM25;SINCA;20
03-07-2025 13:00;13;jue\,;PM25;P2;125,133;PM25;SINCA;20
03-07-2025 13:00;13;jue\,;PM25;P3;123,6;PM25;SINCA;20
03-07-2025 13:00;13;jue\,;PM25;P4;126,683;PM25;SINCA;20
03-07-2025 13:00;13;jue\,;PM25;P5;130,2;PM25;SINCA;20
03-07-2025 14:00;14;jue\,;PM25;P1;122,817;PM25;SINCA;18
03-07-2025 14:00;14;jue\,;PM25;P2;125,033;PM25;SINCA;18
03-07-2025 14:00;14;jue\,;PM25;P3;123,817;PM25;SINCA;18
03-07-2025 14:00;14;jue\,;PM25;P4;126,9;PM25;SINCA;18
03-07-2025 14:00;14;jue\,;PM25;P5;130,467;PM25;SINCA;18
03-07-2025 15:00;15;jue\,;PM25;P1;126,017;PM25;SINCA;24
03-07-2025 15:00;15;jue\,;PM25;P2;128,167;PM25;SINCA;24
03-07-2025 15:00;15;jue\,;PM25;P3;126,733;PM25;SINCA;24
03-07-2025 15:00;15;jue\,;PM25;P4;131,55;PM25;SINCA;24
03-07-2025 15:00;15;jue\,;PM25;P5;133,6;PM25;SINCA;24
03-07-2025 16:00;16;jue\,;PM25;P1;131,783;PM25;SINCA;32
03-07-2025 16:00;16;jue\,;PM25;P2;134,317;PM25;SINCA;32
03-07-2025 16:00;16;jue\,;PM25;P3;133,35;PM25;SINCA;32
03-07-2025 16:00;16;jue\,;PM25;P4;138,517;PM25;SINCA;32
03-07-2025 16:00;16;jue\,;PM25;P5;139,9;PM25;SINCA;32
03-07-2025 17:00;17;jue\,;PM25;P1;131,167;PM25;SINCA;26
03-07-2025 17:00;17;jue\,;PM25;P2;132,917;PM25;SINCA;26
03-07-2025 17:00;17;jue\,;PM25;P3;131,633;PM25;SINCA;26
03-07-2025 17:00;17;jue\,;PM25;P4;136,05;PM25;SINCA;26
03-07-2025 17:00;17;jue\,;PM25;P5;138,367;PM25;SINCA;26
03-07-2025 18:00;18;jue\,;PM25;P1;131,433;PM25;SINCA;26
03-07-2025 18:00;18;jue\,;PM25;P2;133,283;PM25;SINCA;26
03-07-2025 18:00;18;jue\,;PM25;P3;131,767;PM25;SINCA;26
03-07-2025 18:00;18;jue\,;PM25;P4;134,7;PM25;SINCA;26
03-07-2025 18:00;18;jue\,;PM25;P5;137,883;PM25;SINCA;26
03-07-2025 19:00;19;jue\,;PM25;P1;127,017;PM25;SINCA;24
03-07-2025 19:00;19;jue\,;PM25;P2;128,3;PM25;SINCA;24
03-07-2025 19:00;19;jue\,;PM25;P3;126,983;PM25;SINCA;24
03-07-2025 19:00;19;jue\,;PM25;P4;130,633;PM25;SINCA;24
03-07-2025 19:00;19;jue\,;PM25;P5;134,233;PM25;SINCA;24
03-07-2025 20:00;20;jue\,;PM25;P1;120,517;PM25;SINCA;23
03-07-2025 20:00;20;jue\,;PM25;P2;121,45;PM25;SINCA;23
03-07-2025 20:00;20;jue\,;PM25;P3;120,4;PM25;SINCA;23
03-07-2025 20:00;20;jue\,;PM25;P4;124,133;PM25;SINCA;23
03-07-2025 20:00;20;jue\,;PM25;P5;127,817;PM25;SINCA;23
03-07-2025 21:00;21;jue\,;PM25;P1;122,017;PM25;SINCA;22
03-07-2025 21:00;21;jue\,;PM25;P2;123,067;PM25;SINCA;22
03-07-2025 21:00;21;jue\,;PM25;P3;122,5;PM25;SINCA;22
03-07-2025 21:00;21;jue\,;PM25;P4;125,75;PM25;SINCA;22
03-07-2025 21:00;21;jue\,;PM25;P5;129,433;PM25;SINCA;22
03-07-2025 22:00;22;jue\,;PM25;P1;120,317;PM25;SINCA;16
03-07-2025 22:00;22;jue\,;PM25;P2;121,033;PM25;SINCA;16
03-07-2025 22:00;22;jue\,;PM25;P3;119,667;PM25;SINCA;16
03-07-2025 22:00;22;jue\,;PM25;P4;123,5;PM25;SINCA;16
03-07-2025 22:00;22;jue\,;PM25;P5;127,65;PM25;SINCA;16
03-07-2025 23:00;23;jue\,;PM25;P1;109,783;PM25;SINCA;13
03-07-2025 23:00;23;jue\,;PM25;P2;110,367;PM25;SINCA;13
03-07-2025 23:00;23;jue\,;PM25;P3;110,017;PM25;SINCA;13
03-07-2025 23:00;23;jue\,;PM25;P4;113,717;PM25;SINCA;13
03-07-2025 23:00;23;jue\,;PM25;P5;117,267;PM25;SINCA;13
04-07-2025;0;vie\,;PM25;P1;103;PM25;SINCA;9
04-07-2025;0;vie\,;PM25;P2;103,883;PM25;SINCA;9
04-07-2025;0;vie\,;PM25;P3;104,083;PM25;SINCA;9
04-07-2025;0;vie\,;PM25;P4;106,783;PM25;SINCA;9
04-07-2025;0;vie\,;PM25;P5;108,483;PM25;SINCA;9
04-07-2025 1:00;1;vie\,;PM25;P1;102,617;PM25;SINCA;6
04-07-2025 1:00;1;vie\,;PM25;P2;103,283;PM25;SINCA;6
04-07-2025 1:00;1;vie\,;PM25;P3;103,35;PM25;SINCA;6
04-07-2025 1:00;1;vie\,;PM25;P4;106,333;PM25;SINCA;6
04-07-2025 1:00;1;vie\,;PM25;P5;108,2;PM25;SINCA;6
04-07-2025 2:00;2;vie\,;PM25;P1;102,333;PM25;SINCA;5
04-07-2025 2:00;2;vie\,;PM25;P2;103,033;PM25;SINCA;5
04-07-2025 2:00;2;vie\,;PM25;P3;103,3;PM25;SINCA;5
