"sensor";"referencia";"predicho";"error";"error_abs";"Clasificacion"
"PM25_P3";4;0,755934201932433;-3,24406579806757;3,24406579806757;"Calibrados"
"PM25_P3";2;0,693329079138309;-1,30667092086169;1,30667092086169;"Calibrados"
"PM25_P3";19;20,9834230931393;1,98342309313934;1,98342309313934;"Calibrados"
"PM25_P3";18;22,7808689680599;4,78086896805993;4,78086896805993;"Calibrados"
"PM25_P3";24;26,4896567846712;2,4896567846712;2,4896567846712;"Calibrados"
"PM25_P3";35;35,5032859098501;0,503285909850106;0,503285909850106;"Calibrados"
"PM25_P3";46;39,7400687379781;-6,25993126202188;6,25993126202188;"Calibrados"
"PM25_P3";46;39,66464087919;-6,33535912080998;6,33535912080998;"Calibrados"
"PM25_P3";39;35,3147162628798;-3,68528373712016;3,68528373712016;"Calibrados"
"PM25_P3";16;13,792885314869;-2,20711468513099;2,20711468513099;"Calibrados"
"PM25_P3";35;34,08297932887;-0,917020671129976;0,917020671129976;"Calibrados"
"PM25_P3";43;39,5009624256198;-3,49903757438018;3,49903757438018;"Calibrados"
"PM25_P3";33;37,9546913204636;4,95469132046361;4,95469132046361;"Calibrados"
"PM25_P3";38;38,9978586075031;0,997858607503133;0,997858607503133;"Calibrados"
"PM25_P3";30;36,8481646320421;6,84816463204206;6,84816463204206;"Calibrados"
"PM25_P3";22;28,0359278898274;6,03592788982742;6,03592788982742;"Calibrados"
"PM25_P3";21;23,3971145743588;2,39711457435878;2,39711457435878;"Calibrados"
"PM25_P3";20;23,4099373103528;3,40993731035276;3,40993731035276;"Calibrados"
"PM25_P3";22;19,6008304415533;-2,39916955844669;2,39916955844669;"Calibrados"
"PM25_P3";13;19,9779697354938;6,97796973549384;6,97796973549384;"Calibrados"
"PM25_P3";17;17,8154530240388;0,815453024038803;0,815453024038803;"Calibrados"
"PM25_P3";13;19,4748659173772;6,47486591737717;6,47486591737717;"Calibrados"
"PM25_P3";15;16,4577515658529;1,45775156585286;1,45775156585286;"Calibrados"
"PM25_P3";11;13,1261030431821;2,12610304318214;2,12610304318214;"Calibrados"
"PM25_P3";14;16,0557210785122;2,05572107851225;2,05572107851225;"Calibrados"
"PM25_P3";29;31,0779334347518;2,0779334347518;2,0779334347518;"Calibrados"
"PM25_P3";21;31,241611888322;10,241611888322;10,241611888322;"Calibrados"
"PM25_P3";37;36,9741291562182;-0,0258708437818029;0,0258708437818029;"Calibrados"
"PM25_P3";35;34,5227237456047;-0,477276254395306;0,477276254395306;"Calibrados"
"PM25_P3";41;39,7272460019841;-1,27275399801586;1,27275399801586;"Calibrados"
"PM25_P3";48;47,8862774870938;-0,113722512906222;0,113722512906222;"Calibrados"
"PM25_P3";46;44,3660593174528;-1,63394068254722;1,63394068254722;"Calibrados"
"PM25_P3";50;48,1246295208642;-1,8753704791358;1,8753704791358;"Calibrados"
"PM25_P3";52;49,3314752614739;-2,66852473852607;2,66852473852607;"Calibrados"
"PM25_P3";55;53,7696504725662;-1,23034952743382;1,23034952743382;"Calibrados"
"PM25_P3";55;52,9897264126972;-2,01027358730285;2,01027358730285;"Calibrados"
"PM25_P3";48;49,1051916851096;1,10519168510959;1,10519168510959;"Calibrados"
"PM25_P3";47;46,7925735346662;-0,207426465333796;0,207426465333796;"Calibrados"
"PM25_P3";46;45,220656957522;-0,779343042477961;0,779343042477961;"Calibrados"
"PM25_P3";54;47,7980268923117;-6,20197310768832;6,20197310768832;"Calibrados"
"PM25_P3";45;53,2416554610494;8,24165546104945;8,24165546104945;"Calibrados"
"PM25_P3";41;52,7762655723268;11,7762655723268;11,7762655723268;"Calibrados"
"PM25_P3";31;40,2424182775069;9,24241827750691;9,24241827750691;"Calibrados"
"PM25_P3";5;0,555296097556067;-4,44470390244393;4,44470390244393;"Calibrados"
"PM25_P3";3;2,72988126641722;-0,270118733582777;0,270118733582777;"Calibrados"
"PM25_P3";9;16,2186452534946;7,21864525349456;7,21864525349456;"Calibrados"
"PM25_P3";24;32,9259159750605;8,92591597506046;8,92591597506046;"Calibrados"
"PM25_P3";16;31,0281510479517;15,0281510479517;15,0281510479517;"Calibrados"
"PM25_P3";17;25,4087755682376;8,40877556823762;8,40877556823762;"Calibrados"
"PM25_P3";3;5,24389179982487;2,24389179982487;2,24389179982487;"Calibrados"
"PM25_P3";3;3,8990130776329;0,899013077632901;0,899013077632901;"Calibrados"
"PM25_P3";13;17,19920741774;4,19920741773996;4,19920741773996;"Calibrados"
"PM25_P3";18;28,6393507601323;10,6393507601323;10,6393507601323;"Calibrados"
"PM25_P3";26;32,0087132121971;6,00871321219707;6,00871321219707;"Calibrados"
"PM25_P3";24;31,6692878476506;7,66928784765058;7,66928784765058;"Calibrados"
"PM25_P3";19;31,8827486880209;12,8827486880209;12,8827486880209;"Calibrados"
"PM25_P3";19;28,4884950425561;9,48849504255607;9,48849504255607;"Calibrados"
"PM25_P3";13;32,2470652459675;19,2470652459675;19,2470652459675;"Calibrados"
"PM25_P3";21;31,9958904762031;10,9958904762031;10,9958904762031;"Calibrados"
"PM25_P3";19;31,29214855371;12,29214855371;12,29214855371;"Calibrados"
"PM25_P3";22;30,0347661477123;8,03476614771229;8,03476614771229;"Calibrados"
"PM25_P3";16;25,7730921261842;9,77309212618418;9,77309212618418;"Calibrados"
"PM25_P3";9;14,9869083194848;5,98690831948475;5,98690831948475;"Calibrados"
"PM25_P3";11;11,2283381160733;0,228338116073331;0,228338116073331;"Calibrados"
"PM25_P3";9;10,1723480930398;1,17234809303983;1,17234809303983;"Calibrados"
"PM25_P3";10;15,9297565543361;5,92975655433611;5,92975655433611;"Calibrados"
"PM25_P3";8;7,3309806524918;-0,669019347508197;0,669019347508197;"Calibrados"
"PM25_P3";5;2,70499007301714;-2,29500992698286;2,29500992698286;"Calibrados"
"PM25_P3";5;5,72210442454147;0,72210442454147;0,72210442454147;"Calibrados"
"PM25_P3";5;6,85352230636308;1,85352230636308;1,85352230636308;"Calibrados"
"PM25_P3";9;7,38151731787984;-1,61848268212016;1,61848268212016;"Calibrados"
"PM25_P3";11;9,12842652741242;-1,87157347258758;1,87157347258758;"Calibrados"
"PM25_P3";9;10,6249152457685;1,62491524576848;1,62491524576848;"Calibrados"
"PM25_P3";15;25,672773073996;10,672773073996;10,672773073996;"Calibrados"
"PM25_P3";22;25,1070641330852;3,10706413308519;3,10706413308519;"Calibrados"
"PM25_P3";22;29,9465155529302;7,94651555293018;7,94651555293018;"Calibrados"
"PM25_P3";19;26,9799378667939;7,9799378667939;7,9799378667939;"Calibrados"
"PM25_P3";22;27,6338974024868;5,63389740248681;5,63389740248681;"Calibrados"
"PM25_P3";17;25,5339858138259;8,53398581382588;8,53398581382588;"Calibrados"
"PM25_P3";19;27,5079328783107;8,50793287831067;8,50793287831067;"Calibrados"
"PM25_P3";19;26,8539733426178;7,85397334261776;7,85397334261776;"Calibrados"
"PM25_P3";17;28,4756723065621;11,4756723065621;11,4756723065621;"Calibrados"
"PM25_P3";26;30,7513308061993;4,75133080619931;4,75133080619931;"Calibrados"
"PM25_P3";21;29,7458774485538;8,74587744855383;8,74587744855383;"Calibrados"
"PM25_P3";17;26,9173327439998;9,91733274399978;9,91733274399978;"Calibrados"
"PM25_P3";15;21,6373826288322;6,63738262883223;6,63738262883223;"Calibrados"
"PM25_P3";13;16,6840351422172;3,68403514221718;3,68403514221718;"Calibrados"
"PM25_P3";17;11,8061155143902;-5,19388448560976;5,19388448560976;"Calibrados"
"PM25_P3";6;8,2361149579491;2,2361149579491;2,2361149579491;"Calibrados"
"PM25_P3";8;7,02926921733938;-0,970730782660624;0,970730782660624;"Calibrados"
"PM25_P3";9;6,41302361104053;-2,58697638895947;2,58697638895947;"Calibrados"
"PM25_P3";8;2,88073698399344;-5,11926301600656;5,11926301600656;"Calibrados"
"PM25_P3";9;0,844184796714529;-8,15581520328547;8,15581520328547;"Calibrados"
"PM25_P3";4;0,517582168162008;-3,48241783183799;3,48241783183799;"Calibrados"
"PM25_P3";3;5,42039298938903;2,42039298938903;2,42039298938903;"Calibrados"
"PM25_P3";18;16,7345718076052;-1,26542819239479;1,26542819239479;"Calibrados"
"PM25_P3";6;1,69878243678379;-4,30121756321621;4,30121756321621;"Calibrados"
"PM25_P3";9;7,18012493491558;-1,81987506508442;1,81987506508442;"Calibrados"
"PM25_P3";16;22,0771270455669;6,0771270455669;6,0771270455669;"Calibrados"
"PM25_P3";17;15,6280451191837;-1,37195488081633;1,37195488081633;"Calibrados"
"PM25_P3";8;8,51293519970146;0,51293519970146;0,51293519970146;"Calibrados"
"PM25_P3";30;27,2816493019463;-2,71835069805365;2,71835069805365;"Calibrados"
"PM25_P3";29;30,3613687762648;1,36136877626478;1,36136877626478;"Calibrados"
"PM25_P3";32;30,1479079358945;-1,85209206410555;1,85209206410555;"Calibrados"
"PM25_P3";31;29,2427736304371;-1,75722636956286;1,75722636956286;"Calibrados"
"PM25_P3";31;29,808482571348;-1,19151742865205;1,19151742865205;"Calibrados"
"PM25_P3";34;33,5926982467473;-0,407301753252682;0,407301753252682;"Calibrados"
"PM25_P3";40;34,1961211170522;-5,80387888294781;5,80387888294781;"Calibrados"
"PM25_P3";31;33,8687642099118;2,8687642099118;2,8687642099118;"Calibrados"
"PM25_P3";31;32,7501690640842;1,75016906408416;1,75016906408416;"Calibrados"
"PM25_P3";27;33,2404501462069;6,24045014620687;6,24045014620687;"Calibrados"
"PM25_P3";26;33,5421615813593;7,54216158135931;7,54216158135931;"Calibrados"
"PM25_P3";23;29,6199129243777;6,61991292437769;6,61991292437769;"Calibrados"
"PM25_P3";24;31,1412928361338;7,14129283613381;7,14129283613381;"Calibrados"
"PM25_P3";21;29,7707686419539;8,77076864195391;8,77076864195391;"Calibrados"
"PM25_P3";16;28,8528116005026;12,8528116005026;12,8528116005026;"Calibrados"
"PM25_P3";15;29,2676648238372;14,2676648238372;14,2676648238372;"Calibrados"
"PM25_P3";28;31,8578574946209;3,85785749462086;3,85785749462086;"Calibrados"
"PM25_P3";20;29,9344470955241;9,93444709552409;9,93444709552409;"Calibrados"
"PM25_P3";21;30,8267586649874;9,82675866498741;9,82675866498741;"Calibrados"
"PM25_P3";28;33,2781640756009;5,27816407560091;5,27816407560091;"Calibrados"
"PM25_P3";30;33,9321236112938;3,93212361129382;3,93212361129382;"Calibrados"
"PM25_P3";33;36,4212429513014;3,42124295130137;3,42124295130137;"Calibrados"
"PM25_P3";35;36,4333114087075;1,43331140870748;1,43331140870748;"Calibrados"
"PM25_P3";38;38,3446533503981;0,344653350398133;0,344653350398133;"Calibrados"
"PM25_P3";38;39,8652789835664;1,86527898356637;1,86527898356637;"Calibrados"
"PM25_P3";32;38,5581141907685;6,55811419076846;6,55811419076846;"Calibrados"
"PM25_P3";41;40,9718056719879;-0,0281943280120771;0,0281943280120771;"Calibrados"
"PM25_P3";25;35,1510378093096;10,1510378093096;10,1510378093096;"Calibrados"
"PM25_P3";21;31,7447157064387;10,7447157064387;10,7447157064387;"Calibrados"
"PM25_P3";18;31,3547536765042;13,3547536765042;13,3547536765042;"Calibrados"
"PM25_P3";21;32,6619184693021;11,6619184693021;11,6619184693021;"Calibrados"
"PM25_P3";21;34,698470656581;13,698470656581;13,698470656581;"Calibrados"
"PM25_P3";26;36,3955974793134;10,3955974793134;10,3955974793134;"Calibrados"
"PM25_P3";21;35,47839471645;14,47839471645;14,47839471645;"Calibrados"
"PM25_P3";30;36,8987012974301;6,89870129743009;6,89870129743009;"Calibrados"
"PM25_P3";24;36,6724177210658;12,6724177210658;12,6724177210658;"Calibrados"
"PM25_P3";24;37,6024432199231;13,6024432199231;13,6024432199231;"Calibrados"
"PM25_P3";24;36,7606683158479;12,7606683158479;12,7606683158479;"Calibrados"
"PM25_P3";29;37,5149469037289;8,51494690372894;8,51494690372894;"Calibrados"
"PM25_P3";26;37,4395190449408;11,4395190449408;11,4395190449408;"Calibrados"
"PM25_P3";26;38,1937976328219;12,1937976328219;12,1937976328219;"Calibrados"
"PM25_P3";29;38,7972205031268;9,79722050312677;9,79722050312677;"Calibrados"
"PM25_P3";34;44,3660593174528;10,3660593174528;10,3660593174528;"Calibrados"
"PM25_P3";34;41,5752285422928;7,57522854229278;7,57522854229278;"Calibrados"
"PM25_P3";22;34,2587262398463;12,2587262398463;12,2587262398463;"Calibrados"
"PM25_P3";44;44,0892390757004;0,0892390757004193;0,0892390757004193;"Calibrados"
"PM25_P3";46;49,369189190868;3,36918919086797;3,36918919086797;"Calibrados"
"PM25_P3";47;51,1168526789884;4,11685267898844;4,11685267898844;"Calibrados"
"PM25_P3";54;54,7751038302117;0,775103830211663;0,775103830211663;"Calibrados"
"PM25_P3";60;60,7090134810721;0,709013481072134;0,709013481072134;"Calibrados"
"PM25_P3";53;54,7245671648236;1,72456716482364;1,72456716482364;"Calibrados"
"PM25_P3";53;51,9970957910457;-1,00290420895435;1,00290420895435;"Calibrados"
"PM25_P3";32;45,5223683926745;13,5223683926745;13,5223683926745;"Calibrados"
"PM25_P3";48;51,481169236935;3,48116923693499;3,48116923693499;"Calibrados"
"PM25_P3";53;51,8205946014815;-1,17940539851853;1,17940539851853;"Calibrados"
"PM25_P3";42;46,4403254341258;4,44032543412575;4,44032543412575;"Calibrados"
"PM25_P3";37;44,4920238416289;7,49202384162892;7,49202384162892;"Calibrados"
"PM25_P3";39;43,0211805952608;4,0211805952608;4,0211805952608;"Calibrados"
"PM25_P3";38;41,1098386535702;3,10983865357016;3,10983865357016;"Calibrados"
"PM25_P3";31;39,1366458676733;8,13664586767327;8,13664586767327;"Calibrados"
"PM25_P3";26;37,9924052498577;11,9924052498577;11,9924052498577;"Calibrados"
"PM25_P3";26;37,6529798853112;11,6529798853112;11,6529798853112;"Calibrados"
"PM25_P3";24;34,9752908983333;10,9752908983333;10,9752908983333;"Calibrados"
"PM25_P3";28;39,2746788492555;11,2746788492555;11,2746788492555;"Calibrados"
"PM25_P3";21;30,549938423235;9,54993842323505;9,54993842323505;"Calibrados"
"PM25_P3";22;30,6510117540111;8,65101175401114;8,65101175401114;"Calibrados"
"PM25_P3";25;32,68756394129;7,68756394129004;7,68756394129004;"Calibrados"
"PM25_P3";25;29,89673316613;4,89673316613005;4,89673316613005;"Calibrados"
"PM25_P3";34;34,8621491101512;0,862149110151194;0,862149110151194;"Calibrados"
"PM25_P3";34;37,5647292905291;3,5647292905291;3,5647292905291;"Calibrados"
"PM25_P3";47;44,504092299035;-2,49590770096499;2,49590770096499;"Calibrados"
"PM25_P3";53;51,2051032737705;-1,79489672622947;1,79489672622947;"Calibrados"
"PM25_P3";63;59,0873145171278;-3,91268548287221;3,91268548287221;"Calibrados"
"PM25_P3";75;68,3898323414651;-6,61016765853486;6,61016765853486;"Calibrados"
"PM25_P3";81;78,6857350660419;-2,31426493395813;2,31426493395813;"Calibrados"
"PM25_P3";55;56,7490508946965;1,74905089469647;1,74905089469647;"Calibrados"
"PM25_P3";50;50,4628931432955;0,462893143295545;0,462893143295545;"Calibrados"
"PM25_P3";59;61,4753605263593;2,47536052635928;2,47536052635928;"Calibrados"
"PM25_P3";59;59,7284513168267;0,728451316826721;0,728451316826721;"Calibrados"
"PM25_P3";51;50,9282830320182;-0,0717169679818426;0,0717169679818426;"Calibrados"
"PM25_P3";52;53,9831113129365;1,98311131293653;1,98311131293653;"Calibrados"
"PM25_P3";57;57,4527928171895;0,452792817189504;0,452792817189504;"Calibrados"
"PM25_P3";57;59,7782337036269;2,77823370362685;2,77823370362685;"Calibrados"
"PM25_P3";58;59,891375491809;1,89137549180904;1,89137549180904;"Calibrados"
"PM25_P3";54;58,0056790221063;4,00567902210634;4,00567902210634;"Calibrados"
"PM25_P3";59;58,3330359292467;-0,666964070753295;0,666964070753295;"Calibrados"
"PM25_P3";50;55,0262785999761;5,02627859997605;5,02627859997605;"Calibrados"
"PM25_P3";51;52,4994453305744;1,49944533057445;1,49944533057445;"Calibrados"
"PM25_P3";53;55,4034178939166;2,40341789391661;2,40341789391661;"Calibrados"
"PM25_P3";51;57,163904118031;6,16390411803104;6,16390411803104;"Calibrados"
"PM25_P3";49;56,5604812477262;7,56048124772619;7,56048124772619;"Calibrados"
"PM25_P3";54;58,6596385577992;4,65963855779921;4,65963855779921;"Calibrados"
"PM25_P3";59;62,3178897090224;3,31788970902244;3,31788970902244;"Calibrados"
"PM25_P3";64;63,7133050966025;-0,286694903397546;0,286694903397546;"Calibrados"
"PM25_P3";71;74,4617749739078;3,46177497390784;3,46177497390784;"Calibrados"
"PM25_P3";68;70,7280959638965;2,72809596389649;2,72809596389649;"Calibrados"
"PM25_P3";61;64,6561533314538;3,65615333145382;3,65615333145382;"Calibrados"
"PM25_P3";57;57,4905067465835;0,490506746583549;0,490506746583549;"Calibrados"
"PM25_P3";34;41,0721247241761;7,07212472417609;7,07212472417609;"Calibrados"
"PM25_P3";35;38,1304382314399;3,13043823143991;3,13043823143991;"Calibrados"
"PM25_P3";24;34,8244351807571;10,8244351807571;10,8244351807571;"Calibrados"
"PM25_P3";28;33,9321236112938;5,93212361129382;5,93212361129382;"Calibrados"
"PM25_P3";29;35,9558530625788;6,95585306257875;6,95585306257875;"Calibrados"
"PM25_P3";31;37,552660833123;6,55266083312299;6,55266083312299;"Calibrados"
"PM25_P3";30;39,7521371953842;9,75213719538421;9,75213719538421;"Calibrados"
"PM25_P3";38;43,108676911455;5,10867691145502;5,10867691145502;"Calibrados"
"PM25_P3";32;42,7820742829025;10,7820742829025;10,7820742829025;"Calibrados"
"PM25_P3";36;44,6300568232112;8,63005682321116;8,63005682321116;"Calibrados"
"PM25_P3";35;45,2583708869161;10,2583708869161;10,2583708869161;"Calibrados"
"PM25_P3";35;45,2583708869161;10,2583708869161;10,2583708869161;"Calibrados"
"PM25_P3";39;45,5480138646624;6,54801386466244;6,54801386466244;"Calibrados"
"PM25_P3";32;45,4597632698803;13,4597632698803;13,4597632698803;"Calibrados"
"PM25_P3";33;45,195765764122;12,195765764122;12,195765764122;"Calibrados"
"PM25_P3";34;43,8886009713241;9,88860097132405;9,88860097132405;"Calibrados"
"PM25_P3";31;42,8703248776846;11,8703248776846;11,8703248776846;"Calibrados"
"PM25_P3";30;38,6086508561565;8,6086508561565;8,6086508561565;"Calibrados"
"PM25_P3";31;38,7843977671328;7,7843977671328;7,7843977671328;"Calibrados"
"PM25_P3";35;38,4449724025863;3,44497240258632;3,44497240258632;"Calibrados"
"PM25_P3";34;39,1487143250794;5,14871432507935;5,14871432507935;"Calibrados"
"PM25_P3";45;48,2000573796523;3,20005737965231;3,20005737965231;"Calibrados"
"PM25_P3";48;53,7319365431721;5,73193654317214;5,73193654317214;"Calibrados"
"PM25_P3";56;57,2514004342252;1,25140043422525;1,25140043422525;"Calibrados"
"PM25_P3";61;61,7770719615117;0,777071961511723;0,777071961511723;"Calibrados"
"PM25_P3";63;64,103267126537;1,10326712653696;1,10326712653696;"Calibrados"
"PM25_P3";58;58,0562156874944;0,0562156874943582;0,0562156874943582;"Calibrados"
"PM25_P3";54;53,4800074948199;-0,519992505180142;0,519992505180142;"Calibrados"
"PM25_P3";52;53,555435353608;1,55543535360798;1,55543535360798;"Calibrados"
"PM25_P3";43;48,9543359675334;5,95433596753338;5,95433596753338;"Calibrados"
"PM25_P3";39;47,0942849698186;8,09428496981864;8,09428496981864;"Calibrados"
"PM25_P3";35;44,0515251463064;9,05152514630637;9,05152514630637;"Calibrados"
"PM25_P3";32;41,0721247241761;9,07212472417609;9,07212472417609;"Calibrados"
"PM25_P3";27;35,7921746090085;8,79217460900854;8,79217460900854;"Calibrados"
"PM25_P3";24;29,9721610249182;5,97216102491815;5,97216102491815;"Calibrados"
"PM25_P3";19;23,7870766042933;4,78707660429329;4,78707660429329;"Calibrados"
"PM25_P3";15;21,2723117922978;6,27231179229778;6,27231179229778;"Calibrados"
"PM25_P3";11;13,2897814967523;2,28978149675233;2,28978149675233;"Calibrados"
"PM25_P3";10;11,4546216924377;1,45462169243766;1,45462169243766;"Calibrados"
"PM25_P3";12;7,65758328104431;-4,34241671895569;4,34241671895569;"Calibrados"
"PM25_P3";9;5,52071204157721;-3,47928795842279;3,47928795842279;"Calibrados"
"PM25_P3";14;9,36753283977072;-4,63246716022928;4,63246716022928;"Calibrados"
"PM25_P3";19;15,0872273716729;-3,91277262832706;3,91277262832706;"Calibrados"
"PM25_P3";6;3,32048140072811;-2,67951859927189;2,67951859927189;"Calibrados"
"PM25_P3";13;13,5786701959108;0,578670195910775;0,578670195910775;"Calibrados"
"PM25_P3";20;25,2828110440615;5,28281104406148;5,28281104406148;"Calibrados"
"PM25_P3";29;33,1401310940187;4,14013109401868;4,14013109401868;"Calibrados"
"PM25_P3";47;49,2311562092857;2,23115620928573;2,23115620928573;"Calibrados"
"PM25_P3";71;65,9761408602457;-5,02385913975431;5,02385913975431;"Calibrados"
"PM25_P3";61;55,2525621763404;-5,74743782365962;5,74743782365962;"Calibrados"
"PM25_P3";70;57,3773649584014;-12,6226350415986;12,6226350415986;"Calibrados"
"PM25_P3";67;61,6141477865294;-5,3858522134706;5,3858522134706;"Calibrados"
"PM25_P3";63;54,8128177596057;-8,18718224039426;8,18718224039426;"Calibrados"
"PM25_P3";47;45,9877582813971;-1,01224171860289;1,01224171860289;"Calibrados"
"PM25_P3";29;35,0001820917334;6,00018209173342;6,00018209173342;"Calibrados"
