date;PM25_P1;PM25_P2;PM25_P3;PM25_P4;PM25_P5;PM25_SINCA;hour;wday
02-08-2025 1:00;98,05;99,05;100,033;102,017;103,05;4;1;sáb\,
02-08-2025 2:00;98;99;100;102;103;1;2;sáb\,
02-08-2025 3:00;98;99;100;102;103;1;3;sáb\,
02-08-2025 4:00;98;99;100;102;103;1;4;sáb\,
02-08-2025 5:00;98;99;100;102;103;1;5;sáb\,
02-08-2025 6:00;98;99;100;102;103;1;6;sáb\,
02-08-2025 7:00;98;99;100;102;103;1;7;sáb\,
02-08-2025 8:00;98;99;100;102;103;1;8;sáb\,
02-08-2025 9:00;98;99;100;102;103;1;9;sáb\,
02-08-2025 10:00;98;99;100;102;103;1;10;sáb\,
02-08-2025 11:00;98,417;99,433;100,45;102,067;103,6;1;11;sáb\,
02-08-2025 12:00;98,133;99,033;100,05;102;103,067;3;12;sáb\,
02-08-2025 13:00;99,433;100,517;101,283;102,867;104,617;5;13;sáb\,
02-08-2025 14:00;103,75;105,4;105,35;106,417;109,483;8;14;sáb\,
02-08-2025 15:00;108,317;108,983;109,017;109,5;114,433;8;15;sáb\,
02-08-2025 16:00;112,167;113;112,633;112,283;118,8;7;16;sáb\,
02-08-2025 17:00;123;125,133;122,9;124,917;129,617;10;17;sáb\,
02-08-2025 18:00;128,917;131,233;127,967;131,25;135,05;11;18;sáb\,
02-08-2025 19:00;135,783;137,767;132,75;137,083;140,733;13;19;sáb\,
02-08-2025 20:00;138,9;141,633;136,5;140,583;143,55;19;20;sáb\,
02-08-2025 21:00;141,133;143,333;138,2;142,55;146,017;20;21;sáb\,
02-08-2025 22:00;130,317;132,017;128,2;132,967;135,8;16;22;sáb\,
02-08-2025 23:00;119,583;120,1;116,5;123,467;125,667;9;23;sáb\,
03-08-2025;106,7;107,3;106,833;110,333;112,55;7;0;dom\,
03-08-2025 1:00;108,867;109,283;108,783;112,25;114,867;7;1;dom\,
03-08-2025 2:00;100,017;100,767;101,2;103,667;105,017;6;2;dom\,
03-08-2025 3:00;98,767;99,617;100,317;102,483;103,683;3;3;dom\,
03-08-2025 4:00;99,4;100,05;100,533;102,9;104,4;1;4;dom\,
03-08-2025 5:00;98,733;99,483;100,267;102,317;103,767;1;5;dom\,
03-08-2025 6:00;98,583;99,183;100,183;105,75;103,383;3;6;dom\,
03-08-2025 7:00;98,083;99,05;100,017;104,917;103,067;2;7;dom\,
03-08-2025 8:00;104,833;105,417;105,033;108,983;110,1;6;8;dom\,
03-08-2025 9:00;104,717;105,467;105,15;108,7;110;8;9;dom\,
03-08-2025 10:00;108,533;108,95;108,333;111,667;114,283;11;10;dom\,
03-08-2025 11:00;101,917;102,917;103,383;105,35;107,233;7;11;dom\,
03-08-2025 12:00;122,1;125,667;123,867;125,05;130,367;18;12;dom\,
03-08-2025 13:00;141,7;145,133;143,367;142,617;150,117;27;13;dom\,
03-08-2025 14:00;130,083;131,467;130,6;130,383;136,133;15;14;dom\,
03-08-2025 15:00;129,817;132,083;130,55;130,967;136,817;16;15;dom\,
03-08-2025 16:00;149,933;154,967;152,133;151,25;159,483;38;16;dom\,
03-08-2025 17:00;150,167;153,883;150,15;150,8;157,633;34;17;dom\,
03-08-2025 18:00;157,083;161,317;156,183;158,383;164,683;36;18;dom\,
03-08-2025 19:00;159,05;163,433;158,4;161,05;167,533;37;19;dom\,
03-08-2025 20:00;155,2;159,183;154,233;156,35;161,867;33;20;dom\,
03-08-2025 21:00;145,533;148,85;144,55;147,4;152,167;26;21;dom\,
03-08-2025 22:00;147,2;150,25;145,517;148,75;153,117;23;22;dom\,
03-08-2025 23:00;142,317;145,133;141,283;144,717;148,867;24;23;dom\,
04-08-2025;129,567;131,567;129;132,383;136,317;18;0;lun\,
04-08-2025 1:00;121,217;122,333;119,65;124,633;127,317;14;1;lun\,
04-08-2025 2:00;109,167;109,15;108,717;112,867;114,667;11;2;lun\,
04-08-2025 3:00;98,333;99,167;100,117;102,317;103,317;5;3;lun\,
04-08-2025 4:00;98;99;100;102;103;1;4;lun\,
04-08-2025 5:00;98,017;99;100;102;103;1;5;lun\,
04-08-2025 6:00;98;99;100;102;103;3;6;lun\,
04-08-2025 7:00;98,733;99,617;100,4;102,217;103,883;5;7;lun\,
04-08-2025 8:00;100,8;101,383;102,267;103,15;106,05;6;8;lun\,
04-08-2025 9:00;101,517;102,217;103,233;103,433;106,967;8;9;lun\,
04-08-2025 10:00;101,45;102,467;103,583;103,4;106,75;7;10;lun\,
04-08-2025 11:00;98,017;99,033;100,017;102;103,017;4;11;lun\,
04-08-2025 12:00;98,55;99,567;100,4;102,067;103,667;5;12;lun\,
04-08-2025 13:00;98,417;99,283;100,283;102,167;103,5;6;13;lun\,
04-08-2025 14:00;105,5;106,45;106,417;108,267;111,567;4;14;lun\,
04-08-2025 15:00;116,133;117,467;115,817;120,283;123,167;12;15;lun\,
04-08-2025 16:00;131,3;133,383;131,533;139,083;139,267;30;16;lun\,
04-08-2025 17:00;145,517;148,383;146,133;152,717;153,617;40;17;lun\,
04-08-2025 18:00;145,217;147,267;143,417;150;151,45;36;18;lun\,
04-08-2025 19:00;142,9;144,883;141,4;147,7;149,233;34;19;lun\,
04-08-2025 20:00;141,383;143,65;140,333;147,067;148,267;32;20;lun\,
04-08-2025 21:00;135,367;136,767;134,2;140,667;141,75;29;21;lun\,
04-08-2025 22:00;132,267;133,95;131;137,133;138,6;19;22;lun\,
04-08-2025 23:00;127,95;129,367;126,983;133,4;134,933;20;23;lun\,
05-08-2025;119,017;119,667;117,767;125,4;126,583;15;0;mar\,
05-08-2025 1:00;112,017;112,15;111,317;118,317;119,55;11;1;mar\,
05-08-2025 2:00;107,067;107,867;107,583;111,883;113,45;8;2;mar\,
05-08-2025 3:00;102,217;102,783;103,05;105,75;107,5;5;3;mar\,
05-08-2025 4:00;99,867;100,417;101,267;103,617;104,85;4;4;mar\,
05-08-2025 5:00;99,267;99,95;100,683;102,95;104,567;7;5;mar\,
05-08-2025 6:00;98,2;99,05;100,05;102;103,15;4;6;mar\,
05-08-2025 7:00;99,233;100,033;100,8;102,5;104,3;3;7;mar\,
05-08-2025 8:00;104,367;105,283;105,817;106,05;109,867;10;8;mar\,
05-08-2025 9:00;103,983;104,817;105,883;105,567;109,383;13;9;mar\,
05-08-2025 10:00;108,1;109,9;110;109,983;114,367;14;10;mar\,
05-08-2025 11:00;118,533;120,817;119,833;123,733;126,217;18;11;mar\,
05-08-2025 12:00;121,233;123,517;122,317;126,15;129,183;19;12;mar\,
05-08-2025 13:00;130,717;133,15;132,583;135,133;138,733;23;13;mar\,
05-08-2025 14:00;135,017;137,333;137,083;139,667;143,2;31;14;mar\,
05-08-2025 15:00;140,533;143,033;142,367;146,95;149,083;32;15;mar\,
05-08-2025 16:00;141,033;143,55;142,867;148,683;149,65;36;16;mar\,
05-08-2025 17:00;134,6;137,583;135,95;141,883;142,533;27;17;mar\,
05-08-2025 18:00;134,55;136,317;134,067;139,217;141,05;22;18;mar\,
05-08-2025 19:00;139,133;140,717;137,883;142,567;144,917;24;19;mar\,
05-08-2025 20:00;139,5;141,533;138,367;143,717;145,767;28;20;mar\,
05-08-2025 21:00;140,917;142,867;139,283;145,183;147;27;21;mar\,
05-08-2025 22:00;141,883;144,467;141,117;146,65;148,9;28;22;mar\,
05-08-2025 23:00;134,583;136,667;133,567;139,2;141,467;22;23;mar\,
06-08-2025;130,083;132,033;128,717;135,7;137,133;21;0;mié\,
06-08-2025 1:00;125;126,9;123,833;131,483;131,45;12;1;mié\,
06-08-2025 2:00;126,633;128,183;125,033;133,967;133,3;11;2;mié\,
06-08-2025 3:00;126,683;128,4;125,667;133,317;133,583;13;3;mié\,
06-08-2025 4:00;122,25;123,333;120,617;129,133;128,383;13;4;mié\,
06-08-2025 5:00;116,8;118,217;115,45;125,183;124,733;11;5;mié\,
06-08-2025 6:00;109,983;111,15;109,683;116,95;116,917;8;6;mié\,
06-08-2025 7:00;108,133;108,933;108,233;113,133;114,133;9;7;mié\,
06-08-2025 8:00;115,683;116,333;115,267;119,417;122,633;11;8;mié\,
06-08-2025 9:00;122,283;123,233;122,85;124,417;128,733;16;9;mié\,
06-08-2025 10:00;116,483;117,35;116,767;120,283;122,883;11;10;mié\,
06-08-2025 11:00;137,45;140,367;140,483;141,9;145,817;25;11;mié\,
06-08-2025 12:00;147,217;150,983;151,267;150,183;157,883;35;12;mié\,
06-08-2025 13:00;147,8;152,433;152,367;151,017;160,3;42;13;mié\,
06-08-2025 14:00;142,333;145,633;145,45;146,517;151,367;31;14;mié\,
06-08-2025 15:00;144,4;147,817;147,283;150,15;153,917;36;15;mié\,
06-08-2025 16:00;141,333;143,9;143,467;146,6;149,833;27;16;mié\,
06-08-2025 17:00;130,1;132,117;131,483;134,55;137,6;19;17;mié\,
06-08-2025 18:00;117,433;119,233;119,133;119,333;124,717;10;18;mié\,
06-08-2025 19:00;115,567;116,983;116,267;118,167;122,5;15;19;mié\,
06-08-2025 20:00;124,533;126,15;125,017;126,067;131,183;11;20;mié\,
06-08-2025 21:00;127,25;129,2;127,35;129,2;133,933;22;21;mié\,
06-08-2025 22:00;127,85;129,917;127,583;130,483;134,717;15;22;mié\,
06-08-2025 23:00;136,367;138,567;135,533;139,967;143,017;18;23;mié\,
07-08-2025;131,883;133,3;130,367;135,617;138,35;16;0;jue\,
07-08-2025 1:00;128,2;129,783;127,017;133,417;135,083;11;1;jue\,
07-08-2025 2:00;131,633;133,45;129,6;136,383;137,3;11;2;jue\,
07-08-2025 3:00;131,933;132,617;129,45;137,833;138,283;8;3;jue\,
07-08-2025 4:00;128,533;129,967;126,65;135,033;135,617;10;4;jue\,
07-08-2025 5:00;127,083;127,983;125,017;133,5;133,233;15;5;jue\,
07-08-2025 6:00;126,917;128,05;124,8;133,3;133,133;15;6;jue\,
07-08-2025 7:00;128,717;130,467;126,833;135,233;135,383;15;7;jue\,
07-08-2025 8:00;132,25;134,017;131,15;135,883;138,5;19;8;jue\,
07-08-2025 9:00;135,55;137,3;135,25;137,933;142,55;19;9;jue\,
07-08-2025 10:00;129,767;132,1;131,05;133,317;136,967;19;10;jue\,
07-08-2025 11:00;135,233;138,217;137,7;138,233;143,5;20;11;jue\,
07-08-2025 12:00;137,9;140,75;140,933;141,3;146,583;28;12;jue\,
07-08-2025 13:00;144,2;147,25;147,333;147,967;153,567;30;13;jue\,
07-08-2025 14:00;146,667;149,167;149,15;150,467;156,233;37;14;jue\,
07-08-2025 15:00;144,767;147,883;147,8;149,367;153,9;33;15;jue\,
07-08-2025 16:00;147,6;150,817;150,167;153,7;157,283;35;16;jue\,
07-08-2025 17:00;149,817;153,5;151,083;156,55;159,283;37;17;jue\,
07-08-2025 18:00;143,95;146,417;142,583;148,55;150,617;28;18;jue\,
07-08-2025 19:00;145,883;148,05;143,033;149,983;151,433;28;19;jue\,
07-08-2025 20:00;149,767;151,867;145,95;153,45;154,45;27;20;jue\,
07-08-2025 21:00;157,75;160,783;154,283;165,283;163,117;40;21;jue\,
07-08-2025 22:00;157,733;161,033;154,5;166,35;163,95;32;22;jue\,
07-08-2025 23:00;158,017;161,133;154,6;166,983;163,767;34;23;jue\,
08-08-2025;158,383;161,483;154,933;168,85;164,733;30;0;vie\,
08-08-2025 1:00;156,5;160,1;153,833;166,667;163,467;30;1;vie\,
08-08-2025 2:00;151,6;154,783;149,233;160,05;158,833;23;2;vie\,
08-08-2025 3:00;147,05;149,6;144,433;156,45;153,8;20;3;vie\,
08-08-2025 4:00;149,017;151,617;146,3;158,233;156,55;21;4;vie\,
08-08-2025 5:00;139,75;141,75;137,317;149,45;147,45;20;5;vie\,
08-08-2025 6:00;129,183;130,333;126,35;138,8;137,283;12;6;vie\,
08-08-2025 7:00;112,817;112,683;111,017;123,533;120,617;9;7;vie\,
08-08-2025 8:00;108,333;109;109,117;112,167;115,2;10;8;vie\,
08-08-2025 9:00;118,633;120,8;120,05;122,517;125,6;14;9;vie\,
08-08-2025 10:00;126,5;128,433;127,6;131,133;133,8;13;10;vie\,
08-08-2025 11:00;127,65;130,417;129,433;132,6;135,8;13;11;vie\,
08-08-2025 12:00;128,15;129,65;128,733;134,233;135,85;18;12;vie\,
08-08-2025 13:00;132,05;134,783;133,5;138,233;140,417;18;13;vie\,
08-08-2025 14:00;128,4;130,2;129,167;134,933;136,067;18;14;vie\,
08-08-2025 15:00;132,6;134,933;133,267;141,617;141,1;21;15;vie\,
08-08-2025 16:00;138,033;141,1;139,083;149,1;147,033;33;16;vie\,
08-08-2025 17:00;138,567;141,517;139,067;149,65;146,95;35;17;vie\,
08-08-2025 18:00;135,217;137,167;134,3;143,733;142,367;28;18;vie\,
08-08-2025 19:00;124,083;125,667;124,2;132,1;131,483;15;19;vie\,
08-08-2025 20:00;122,417;123,767;121,95;130,167;129,9;19;20;vie\,
08-08-2025 21:00;129,65;131;128,883;138,267;137,583;22;21;vie\,
08-08-2025 22:00;130,55;132,05;129,417;138,8;138,6;20;22;vie\,
08-08-2025 23:00;125,867;126,983;124,967;134,6;133,25;18;23;vie\,
09-08-2025;123,05;124,133;122,2;132,133;130,333;18;0;sáb\,
09-08-2025 1:00;122,017;123,017;120,433;130,3;129,033;13;1;sáb\,
09-08-2025 2:00;118,383;118,85;117,317;127,033;126,3;13;2;sáb\,
09-08-2025 3:00;111,083;111,433;110,383;121,867;119,267;13;3;sáb\,
09-08-2025 4:00;135,8;139,2;135,383;146,1;143,817;19;4;sáb\,
09-08-2025 5:00;150;153,383;146,733;159,633;157,733;20;5;sáb\,
09-08-2025 6:00;148,117;150,917;144,483;156,533;154,417;26;6;sáb\,
09-08-2025 7:00;146,367;149,1;143,683;155,283;153,533;18;7;sáb\,
09-08-2025 8:00;148,283;151,25;145,7;156,333;155,2;23;8;sáb\,
09-08-2025 9:00;146,333;150,1;144,683;153,75;153,917;21;9;sáb\,
09-08-2025 10:00;139,95;143,117;139,55;146,833;148,25;17;10;sáb\,
09-08-2025 11:00;138,183;140,817;137,717;145,583;146,9;22;11;sáb\,
09-08-2025 12:00;139,75;142,933;140,65;146,833;148,533;25;12;sáb\,
09-08-2025 13:00;143,533;147,067;144,767;151,517;153,133;26;13;sáb\,
09-08-2025 14:00;144,583;148,917;146,883;153,3;154,45;34;14;sáb\,
09-08-2025 15:00;148,167;152,5;149,967;158,633;158,217;38;15;sáb\,
09-08-2025 16:00;153,083;157,933;153,483;168,667;163,5;37;16;sáb\,
09-08-2025 17:00;156,55;160,8;155,017;176,1;165,783;38;17;sáb\,
09-08-2025 18:00;155,467;159,85;153,65;174,05;163,817;37;18;sáb\,
09-08-2025 19:00;155,317;160,217;153,683;174,183;163,683;41;19;sáb\,
09-08-2025 20:00;154,45;158,917;152,9;172,2;163,283;35;20;sáb\,
09-08-2025 21:00;155,067;159,933;153,517;173,1;163,533;37;21;sáb\,
09-08-2025 22:00;155,4;159,733;153,6;174,05;163,383;38;22;sáb\,
09-08-2025 23:00;155,317;158,983;152,7;171,8;162,75;35;23;sáb\,
10-08-2025;154,35;157,5;150,883;168,417;161,25;32;0;dom\,
10-08-2025 1:00;155,917;159,267;152,317;171,317;162,983;30;1;dom\,
10-08-2025 2:00;153,9;157,5;150,483;169,233;161,75;31;2;dom\,
10-08-2025 3:00;151,733;154,983;147,5;164,883;158,4;23;3;dom\,
10-08-2025 4:00;147,317;150,1;143,4;160,2;153,85;18;4;dom\,
10-08-2025 5:00;145,467;147,517;142,65;159,3;153,317;20;5;dom\,
10-08-2025 6:00;132,983;134,367;129,8;145,783;140,667;15;6;dom\,
10-08-2025 7:00;148,15;151,15;144,917;161,983;155,967;26;7;dom\,
10-08-2025 8:00;148,167;151,167;146,8;160,183;157,55;31;8;dom\,
10-08-2025 9:00;143,883;146,833;143,183;152,567;152;29;9;dom\,
10-08-2025 10:00;130,783;133,267;130,917;138,2;138,483;15;10;dom\,
10-08-2025 11:00;148,917;153,917;151,3;162,517;161,133;41;11;dom\,
10-08-2025 12:00;146,05;149,617;148,583;153,983;156;39;12;dom\,
10-08-2025 13:00;146,167;149,133;148,383;154,133;155,983;32;13;dom\,
10-08-2025 14:00;146,217;149,35;148,533;154,55;156,017;30;14;dom\,
10-08-2025 15:00;147,6;150,65;149,233;160,183;158,6;43;15;dom\,
10-08-2025 16:00;148,367;151,617;149,267;163,833;160,017;38;16;dom\,
10-08-2025 17:00;152,333;156,35;152,9;170,567;165,25;38;17;dom\,
10-08-2025 18:00;160,967;166,583;161,45;184,617;177,283;51;18;dom\,
10-08-2025 19:00;162,4;167,533;161,367;186,817;177,6;55;19;dom\,
10-08-2025 20:00;165,233;171,75;165,1;189,117;182,167;52;20;dom\,
10-08-2025 21:00;162,65;167,067;160,817;182,55;175,983;50;21;dom\,
10-08-2025 22:00;156,867;160,033;155,183;171,967;165,633;41;22;dom\,
10-08-2025 23:00;147,583;150,117;146,317;157,233;155,583;30;23;dom\,
11-08-2025;136,933;138,867;135,417;146,267;144,067;24;0;lun\,
11-08-2025 1:00;129,25;130,317;127,817;139,2;137,067;12;1;lun\,
11-08-2025 2:00;115,433;115,417;113,817;126,683;123,75;11;2;lun\,
11-08-2025 3:00;113,2;113,483;112,05;124,233;121,4;8;3;lun\,
11-08-2025 4:00;105,65;105,95;105,817;111,733;111,55;6;4;lun\,
11-08-2025 5:00;107,317;107,85;107,25;119,083;113,533;7;5;lun\,
11-08-2025 6:00;100,583;101,417;101,767;105,75;106,1;3;6;lun\,
11-08-2025 7:00;101,4;102,033;102,333;105,417;106,75;3;7;lun\,
11-08-2025 8:00;104,1;104,6;105,3;106,367;109,567;6;8;lun\,
11-08-2025 9:00;101,6;102,55;103,783;103,783;107,133;7;9;lun\,
11-08-2025 10:00;99,267;100,567;101,15;102,75;104,433;5;10;lun\,
11-08-2025 11:00;127,767;130,417;129,15;134,333;135,8;21;11;lun\,
11-08-2025 12:00;127,067;129,117;127,917;133,4;135,033;NA;12;lun\,
11-08-2025 13:00;130,35;132,567;131,367;138,333;138,633;22;13;lun\,
11-08-2025 14:00;123,35;125,4;124,05;130,917;130,983;12;14;lun\,
11-08-2025 15:00;128,483;130,4;128,65;137,15;136,633;20;15;lun\,
11-08-2025 16:00;141,7;144,933;143,15;152,333;150,85;34;16;lun\,
11-08-2025 17:00;139,7;141,867;139,867;147,967;147,95;35;17;lun\,
11-08-2025 18:00;137,75;139,683;137,417;144,3;144,8;35;18;lun\,
11-08-2025 19:00;131,5;133,2;130,667;137,483;138,2;21;19;lun\,
11-08-2025 20:00;125,633;126,983;125,1;132,683;133,017;19;20;lun\,
11-08-2025 21:00;124,6;125,767;124,067;131,233;131,817;21;21;lun\,
11-08-2025 22:00;119,8;120,817;119,3;127,117;127,533;11;22;lun\,
11-08-2025 23:00;110,233;110,85;110,2;118,033;118,167;11;23;lun\,
12-08-2025;107,35;108,033;108,1;114,1;114,25;11;0;mar\,
12-08-2025 1:00;105,583;106,167;106,2;110,667;111,45;8;1;mar\,
12-08-2025 2:00;101,983;102,8;103,283;106,533;107,5;4;2;mar\,
12-08-2025 3:00;101,933;102,683;103,233;106,1;107,383;4;3;mar\,
12-08-2025 4:00;101,517;102,367;102,733;106,4;107,283;3;4;mar\,
12-08-2025 5:00;100,267;101,067;101,883;104,967;105,967;6;5;mar\,
12-08-2025 6:00;103,95;104,6;104,733;108,817;109,65;6;6;mar\,
12-08-2025 7:00;109,65;110,75;109,783;117,883;117,567;12;7;mar\,
12-08-2025 8:00;116,783;118;117,417;123,133;125,033;10;8;mar\,
12-08-2025 9:00;118,017;119,367;119,25;124,133;125,233;15;9;mar\,
12-08-2025 10:00;127,867;129,817;128,617;136,067;135,383;24;10;mar\,
12-08-2025 11:00;127,783;129,583;127,85;136,233;135,217;29;11;mar\,
12-08-2025 12:00;122,05;123,567;121,45;130,45;129,667;21;12;mar\,
12-08-2025 13:00;117,967;119,917;118,633;124,083;125,25;16;13;mar\,
12-08-2025 14:00;137,417;140,25;139,067;146,233;145,933;36;14;mar\,
12-08-2025 15:00;144,567;147,55;146,417;153,533;153,7;42;15;mar\,
12-08-2025 16:00;142,25;144,467;143,3;150,6;150,917;33;16;mar\,
12-08-2025 17:00;138,567;140,7;138,467;145,917;146,183;36;17;mar\,
12-08-2025 18:00;142,183;144,217;141,083;146,833;148;35;18;mar\,
12-08-2025 19:00;145,567;147,833;144,083;149,967;151,317;40;19;mar\,
12-08-2025 20:00;146,983;149,75;146,133;152,067;153,517;40;20;mar\,
12-08-2025 21:00;147,833;150,433;146,383;152,567;153,817;33;21;mar\,
12-08-2025 22:00;141,45;143,95;140,8;146,833;148,4;26;22;mar\,
12-08-2025 23:00;137,783;140,067;136,717;142,967;144,1;21;23;mar\,
13-08-2025;131,333;133;130,533;137,283;138,617;23;0;mié\,
13-08-2025 1:00;124,75;126,1;124,083;131,567;132,217;15;1;mié\,
13-08-2025 2:00;117,883;119,267;117,167;124,85;125,183;9;2;mié\,
13-08-2025 3:00;118,983;120,417;117,683;126,683;126,45;11;3;mié\,
13-08-2025 4:00;118,783;119,5;116,75;126,183;126,517;8;4;mié\,
13-08-2025 5:00;119,15;120,55;117,25;126,433;126,533;10;5;mié\,
13-08-2025 6:00;111,717;112,75;110,983;120,533;119,583;12;6;mié\,
13-08-2025 7:00;110,217;110,6;110,117;115,983;117,767;11;7;mié\,
13-08-2025 8:00;117,617;118,333;118,183;118,983;124,067;12;8;mié\,
13-08-2025 9:00;114,033;114,583;115,4;114,667;120,717;15;9;mié\,
13-08-2025 10:00;107,45;108,783;109,05;110,217;114,333;8;10;mié\,
13-08-2025 11:00;127,233;129,517;128,8;133,5;135,267;27;11;mié\,
13-08-2025 12:00;123,35;125,217;124,133;130,45;131,183;22;12;mié\,
13-08-2025 13:00;131,733;134,217;132,65;139,517;140,083;23;13;mié\,
13-08-2025 14:00;130,733;133,183;131,65;138,5;139,367;35;14;mié\,
13-08-2025 15:00;126,65;128,65;127,167;134,133;134,433;23;15;mié\,
13-08-2025 16:00;139,65;142,817;140,583;152,233;149,233;39;16;mié\,
13-08-2025 17:00;147,75;151,533;149,1;166,283;158,933;53;17;mié\,
13-08-2025 18:00;146,933;149,767;146,667;158,233;154,9;45;18;mié\,
13-08-2025 19:00;146,667;149,617;146,067;154,967;154,4;45;19;mié\,
13-08-2025 20:00;147,5;150,75;146,967;156,417;155,733;41;20;mié\,
13-08-2025 21:00;144,95;147,783;144,4;153,017;152,883;37;21;mié\,
13-08-2025 22:00;140,1;142,983;139,833;148,217;148,683;33;22;mié\,
13-08-2025 23:00;136,967;139,917;136,783;144,933;145,117;29;23;mié\,
14-08-2025;126,2;127,95;125,433;134,683;134,017;18;0;jue\,
14-08-2025 1:00;120,267;121,2;119,267;127,917;127,567;14;1;jue\,
14-08-2025 2:00;115,35;115,467;113,817;123,383;123,433;14;2;jue\,
14-08-2025 3:00;106,6;107,433;107,367;113,017;113,333;8;3;jue\,
14-08-2025 4:00;102,417;103,35;103,45;107,067;108,05;4;4;jue\,
14-08-2025 5:00;100,217;101,067;101,817;104,467;105,583;3;5;jue\,
14-08-2025 6:00;98,783;99,533;100,467;102,917;103,967;4;6;jue\,
14-08-2025 7:00;98,767;99,683;100,633;102,533;103,9;4;7;jue\,
14-08-2025 8:00;102,533;103,1;104,217;104,75;107,95;6;8;jue\,
14-08-2025 9:00;103,5;104,333;105,217;104,9;108,983;7;9;jue\,
14-08-2025 10:00;108,267;110,283;109,5;112,167;114,617;8;10;jue\,
14-08-2025 11:00;136,217;139,05;137,767;144,75;144,917;31;11;jue\,
14-08-2025 12:00;157,583;164,417;162,1;166,867;174,15;57;12;jue\,
14-08-2025 13:00;161,333;167,483;166,15;166,25;178,967;51;13;jue\,
14-08-2025 14:00;152,567;158,133;156,283;158,717;167,767;39;14;jue\,
14-08-2025 15:00;147,35;150,433;149,783;153,783;158,133;30;15;jue\,
14-08-2025 16:00;147,367;150,267;149,4;155;157,25;37;16;jue\,
14-08-2025 17:00;149,483;153,367;150,15;158,9;158,717;38;17;jue\,
14-08-2025 18:00;148,6;152,55;147,8;156,417;156,017;32;18;jue\,
14-08-2025 19:00;145,183;148,65;143,383;152,85;152,1;25;19;jue\,
14-08-2025 20:00;146,983;150,45;145,017;155,983;154,433;22;20;jue\,
14-08-2025 21:00;149,933;153,95;148,017;159,65;156,967;27;21;jue\,
14-08-2025 22:00;150,917;155,367;149,417;162,9;158,5;27;22;jue\,
14-08-2025 23:00;153;157,817;151,367;170,567;161,3;30;23;jue\,
15-08-2025;153,35;158,767;152,1;172,6;162,017;34;0;vie\,
15-08-2025 1:00;156,533;162,85;155,133;184,033;166,15;34;1;vie\,
15-08-2025 2:00;141,45;145,8;139,9;158,367;148,983;19;2;vie\,
15-08-2025 3:00;112,133;113,683;110,817;120,017;117,833;5;3;vie\,
15-08-2025 4:00;101,083;101,9;101,783;106,467;106,217;2;4;vie\,
15-08-2025 5:00;101,7;102,7;102,15;106,8;106,55;1;5;vie\,
15-08-2025 6:00;102,55;103,55;103,067;107,65;107,717;1;6;vie\,
15-08-2025 7:00;104,383;105,4;104,567;110,067;109,417;3;7;vie\,
15-08-2025 8:00;107,817;109,15;107,617;116,7;113,583;4;8;vie\,
15-08-2025 9:00;105,8;106,95;106,017;112,767;111;5;9;vie\,
15-08-2025 10:00;104,5;105,4;104,417;109,633;109,75;8;10;vie\,
15-08-2025 11:00;106,433;107,483;106,95;111,483;112,217;6;11;vie\,
15-08-2025 12:00;109,683;111,267;110,317;114,95;116,833;5;12;vie\,
15-08-2025 13:00;118,2;119,967;118,55;123,167;124,683;6;13;vie\,
15-08-2025 14:00;121,683;124,183;121,533;127,467;128,2;6;14;vie\,
15-08-2025 15:00;120,4;122,317;120,033;125,517;126,533;7;15;vie\,
15-08-2025 16:00;119,3;121,167;118,55;124,783;125,617;9;16;vie\,
15-08-2025 17:00;117,417;118,833;116,733;123,15;123,983;8;17;vie\,
15-08-2025 18:00;118,35;119,483;116,65;124,333;124,167;10;18;vie\,
15-08-2025 19:00;126,417;128,517;124,533;131,283;131,75;10;19;vie\,
15-08-2025 20:00;128,383;129,567;127,1;132,75;133,3;12;20;vie\,
15-08-2025 21:00;128,767;130,933;127,733;133,75;134,033;10;21;vie\,
15-08-2025 22:00;134,183;136,483;133,117;138,133;139,35;13;22;vie\,
15-08-2025 23:00;135,6;138;133,383;139,217;140,517;19;23;vie\,
16-08-2025;132,5;134,317;129,633;136,833;137,467;14;0;sáb\,
16-08-2025 1:00;125,4;126,517;122,45;130,833;130,267;12;1;sáb\,
16-08-2025 2:00;119,633;120,25;115,583;126,2;124,383;8;2;sáb\,
16-08-2025 3:00;122,667;124,05;119,083;129,217;127,717;10;3;sáb\,
16-08-2025 4:00;113,4;113,817;110,5;121,567;118,083;8;4;sáb\,
16-08-2025 5:00;107,8;108,15;106,767;115,65;112,667;10;5;sáb\,
16-08-2025 6:00;108,783;109,133;107,317;118,867;113,983;5;6;sáb\,
16-08-2025 7:00;104,85;105,467;104,767;110,333;109,85;2;7;sáb\,
16-08-2025 8:00;102,7;103,017;103,383;106,983;108,1;5;8;sáb\,
16-08-2025 9:00;101,633;102,9;103,583;105,917;107,333;12;9;sáb\,
16-08-2025 10:00;102,083;103,2;103,517;106,05;107,917;8;10;sáb\,
16-08-2025 11:00;109,017;110,433;109,4;112,3;115,967;7;11;sáb\,
16-08-2025 12:00;105,367;107,05;106,5;108,433;111,75;5;12;sáb\,
16-08-2025 13:00;103,333;104,533;104,683;106,8;109,317;2;13;sáb\,
16-08-2025 14:00;116,25;117,683;117,083;120,583;123,217;9;14;sáb\,
16-08-2025 15:00;125,967;128,017;127,017;131,333;133,367;15;15;sáb\,
16-08-2025 16:00;132,767;135,5;134,067;140,317;140,583;20;16;sáb\,
