Fecha;Hora;PM25_P1;Rhum_P1;Temp_P1;PM25_P2;Rhum_P2;Temp_P2;PM25_P3;Rhum_P3;Temp_P3;PM25_P4;Rhum_P4;Temp_P4;PM25_P5;Rhum_P5;Temp_P5;PM25_Sinca;Temp_Sinca;Rhum_Sinca
250715;1800;90,8;62,5;9,667;97,95;67,383;8,983;83,683;72,217;9,067;126,367;76,25;8,783;106,083;73,95;9,55;78;7,94167;78,6667
250715;1900;89,767;69,333;8,5;97,9;74,5;8,35;82,15;76,967;8,25;127,883;80,517;8;104,067;77,917;8,75;69;7,15833;82,6667
250715;2000;90;70,017;7,95;96,917;74,933;7,75;80,667;77,417;7,667;126,117;81,283;7,45;102,15;78,733;7,933;72;6,64167;84,1667
250715;2100;81,067;71,417;7;87,267;76,483;7;73,05;78,55;6,983;117,15;81,917;6,45;92,967;80,017;7;64;6,03333;82,5833
250715;2200;67,5;68,1;6,05;71,083;72,6;5,917;62,433;75,883;5,683;92,167;79,383;5,433;73,833;77,633;5,9;47;5;78,9167
250715;2300;65,767;70,75;4,3;68,45;73,767;4,217;60,4;77,533;4,117;84,483;81,767;3,45;68,617;79,7;4,35;47;3,00833;86,8333
250716;0;60,233;70,867;4;63,233;75,567;3,95;55,8;78,383;3,433;72,217;81,983;3,233;63,917;79,483;4;43;3,05;81,25
250716;100;51,533;66,617;3,917;53,133;71,117;3,867;46,417;74,75;3,7;60,6;78,25;3,2;55,267;76,3;3,767;31;2,83333;76,6667
250716;200;56,617;69,017;3;58,3;73,833;2,8;51,333;77,583;2,667;67,1;81,4;2;60,383;78,85;2,9;30;1,80833;82,75
250716;300;56,733;70,667;2,35;57,45;75,7;2,05;50,717;79,333;2;68,083;83,167;1,533;59,617;80,55;2;32;1,275;84,5
250716;400;48,717;68,8;2,783;49,9;73,817;2,717;43,4;76,983;2,7;60,25;80;2,133;52,683;77,933;2,75;29;2,025;77,5
250716;500;51,633;67,217;2,633;52,967;71,917;2,4;46,233;75,783;2,383;64,083;79,667;1,867;55,8;77,383;2,6;35;1,48333;79,9167
250716;600;53,133;69,3;2;53,7;74,4;2;47,383;78,483;1,55;66,317;82,317;1;57,317;79,6;2;31;1,04167;82,1667
250716;700;48,667;69,683;1,45;49,3;74,567;1,367;43,033;78,233;1,317;61,867;81,783;0,717;52,45;79,567;1,4;30;0,516667;84
250716;800;43,867;67,85;2,15;43,917;72,433;1,95;38,467;76,433;1,667;55,583;80,35;1,35;47,383;77,583;1,833;29;0,841667;80
250716;900;38,45;56,05;6,65;38,683;59,367;6,65;33,917;65,85;5,95;46,383;69,017;5,683;41,817;66,067;6,183;31;4,16667;63,75
250716;1000;45,283;45,5;11,583;46,95;47,967;11,25;41,9;53,717;10,533;51,583;57,15;10,383;48,483;55,833;10,883;29;8,36667;52,25
250716;1100;51,233;28,65;21,55;54,15;30,567;20,75;49,917;41,1;17,75;61,733;42,867;18,567;57,4;43,867;18,3;43;9,50833;55,0833
250716;1200;40,233;10,483;36,267;41,8;9,933;35,4;39,45;26,167;26,817;44,483;28,8;28,7;44,35;31,667;26,367;33;12,3167;40,6667
250716;1300;35,317;6,283;39,4;36,983;5;38,967;34,783;22,867;28,05;38,5;26,2;29,433;38,95;28,5;27,683;21;14,2917;32,0833
250716;1400;53,333;11,55;34,667;58,583;9,367;36,883;54,167;31,583;24,067;62,533;33,183;25,9;62,45;36,083;24,317;53;13,975;43,75
250716;1500;62,067;18,083;27,017;68,317;13,233;32,05;63,45;34,717;21,65;75,833;38,083;21,95;74,217;39,917;21,233;57;14,525;42,5
250716;1600;67,883;28,367;19,567;73,85;25,75;22,067;68,433;42,65;17,233;84,3;46,233;16,95;80,817;47,167;17,017;68;13,725;45,3333
250716;1700;68,083;43,95;12,817;72,6;47,95;12,483;65,333;55,367;12,383;87,133;59,317;11,95;80,333;57,767;12,717;61;10,875;57,75
250716;1800;76,383;59,25;8,617;80,817;63,167;8,567;70,217;67,9;8,75;98,15;72,6;8,1;87;69,833;9,017;67;7,86667;71,25
250716;1900;74,333;61,683;7,483;78,167;65,483;7,4;68,5;70,2;7,25;98,15;74,717;6,65;85,05;71,35;7,583;60;7,025;69,25
250716;2000;65,2;59,333;6,667;67,883;63,417;6,633;61,35;69,083;6,133;81,333;73,467;5,683;70,9;70,667;6,6;51;5,79167;69,3333
250716;2100;59,067;57,567;6;61,533;62,067;6;55,533;67,517;5,733;69,133;71,4;5;63,417;69,067;6;42;5,39167;65,9167
250716;2200;50,033;53,583;5,633;51,567;57,883;5,55;46,4;64,417;5,333;56,7;68,15;4,75;54,3;66,383;5,45;36;4,825;63,25
250716;2300;38,55;49,867;5,383;38,983;54,2;5,25;34,75;60,817;5;45,65;64,267;4,983;42,833;62,967;5;21;4,925;57
250717;0;28,217;47,383;5,1;27,267;51,783;5;23,017;58,9;4,75;34,1;62,65;4,35;31,267;61,183;5;18;4,33333;56,75
250717;100;12,483;46,617;4,9;11,65;50,967;4,817;9,333;58,133;4;18,867;61,717;4;16,7;60,267;4,5;11;4,05;54,8333
250717;200;7,617;49,683;3,567;6,75;54,217;3,55;5,467;60,867;3,45;9,4;65,117;3,117;8,8;62,85;3,517;8;2,58333;61,9167
250717;300;6,317;49,7;3,767;5,3;54,25;3,8;3,833;60,983;3,2;7,717;64,65;2,883;6,967;62,917;3,567;10;2,95833;59,1667
250717;400;4,65;41,567;4,95;3,517;46,033;4,8;2,917;53,25;4,683;6,383;56,383;4,283;5,583;55,85;4,75;7;4,41667;48,5
250717;500;2,4;43,617;4,433;1,717;48,333;4,3;1,233;55,85;4,2;3,367;59,467;3,75;3;58,033;4,25;6;3,31667;54,8333
250717;600;2,1;43,367;4,6;1,817;47,85;4,483;1,533;55,3;4;1,983;58,717;3,833;2,65;57,583;4,217;4;3,7;52,4167
250717;700;1,433;43,1;4,667;0,95;47,733;4,567;0,617;55;4,333;0,783;58,383;3,9;1,767;57,417;4,533;5;3,80833;52,5833
250717;800;2,233;36,817;6,733;1,75;40,783;6,583;1,667;48,5;6,167;1,2;51,833;5,933;2,483;51,25;6,317;8;6,05;42,75
250717;900;6,017;27,15;12,683;5,683;29,85;12,717;5,5;37,917;12,15;3,367;41,15;11,983;6,45;41,733;12,283;16;10,2417;34,25
250717;1000;1,233;15,683;19,2;1,217;17,633;18,8;1,033;27,333;18,033;0,283;30,967;17,867;1,3;31,883;18,1;3;16,3917;20,1667
250717;1100;13,65;10,9;30,4;14,317;11,133;29,6;14,3;23,267;26,867;8,8;26,3;28,117;14,85;27,75;27,783;14;18,925;22,75
250717;1200;28,25;5,85;40,917;30,033;5;39,367;29,883;20,4;31,783;22,1;23,6;34,3;31,1;25,733;32,25;25;19,8083;22,5833
250717;1300;18,217;3,383;46,25;19,567;1,217;46,117;18,45;17,483;35,3;11,517;21,65;36,967;20,617;23,5;34,917;8;21,8167;18,25
250717;1400;29,883;3,55;42,9;31,4;0,917;45,083;30,4;18,4;32,817;26,083;22,467;34,283;32,883;23,983;33,133;20;22,7833;17,25
250717;1500;41,05;5,467;33,117;42,667;2,1;38,633;41,133;19,383;28,55;42,533;23,85;28,367;44,5;25,117;28,167;28;21,8333;16
250717;1600;43,917;8,933;28,067;46,167;6,667;31,75;44;22,517;25,283;47,233;26,617;25,133;47,95;27,75;25,183;36;21,5167;17,5833
250717;1700;46,233;23,433;18,5;47,95;25,567;18,35;44,85;35,133;18,2;48,783;39,083;17,8;49,7;38,783;18,733;43;16,6917;32,9167
250717;1800;35,333;31,967;15,267;36,717;34,633;15,267;34,25;42,117;15,183;35,667;45,833;14,967;38,117;45,55;15,683;25;15,0583;37,75
250717;1900;26,767;36,05;13,35;27,55;39,15;13,167;25,167;46,833;13,017;26,75;50,683;12,767;29,45;49,667;13,6;18;12,45;44,6667
250717;2000;28,333;43,467;11,033;28,383;46,833;10,95;26,067;53,6;10,6;27,8;57,4;10,067;30,633;55,85;11,067;24;9,97501;52,6667
250717;2100;25,183;41,767;10,517;25,05;45,433;10,5;23,15;52,133;10,15;25;55,417;9,85;28,3;54,767;10,467;18;10,3;47,0833
250717;2200;12,05;39,967;10;11,567;43,533;10;10,033;50,5;9,717;12;54,05;9,3;13,55;53,017;10;10;9,59167;46,4167
250717;2300;6,933;38,417;9,9;6,85;41,933;9,833;5,983;49,217;9,767;6,1;52,567;9,333;7,933;52,133;9,883;10;9,51668;44,8333
250718;0;1,533;36,95;9,583;1,083;40,65;9,367;0,917;47,8;9,067;1,167;51,3;9;1,55;50,433;9,667;9;9,625;41,4167
250718;100;1,2;36,15;9,9;0,817;39,767;9,65;0,833;47,283;9,2;0,867;50,733;9,05;1,383;50,2;9,4;5;9,10834;42,9167
250718;200;0,867;37,833;8,883;0,6;41,567;8,683;0,467;49,033;8,333;0,617;52,55;8,2;1,117;51,817;8,817;3;8,20833;45,5833
250718;300;0;36,433;8,917;0,017;39,867;8,85;0,017;47,217;8,633;0;50,367;8,4;0,083;50,2;8,85;2;8,84167;41,1667
250718;400;0;34,217;9,067;0;37,65;8,95;0;45,583;8,85;0;48,983;8,35;0;48,667;9,083;1;8,35834;41,6667
250718;500;0,017;40,95;7,35;0;44,833;7,283;0;51,867;7,217;0;55,517;6,817;0;54,367;7,45;2;6,45833;50,8333
250718;600;0;36,967;8,383;0,017;40,683;8,083;0;47,633;7,85;0;50,633;7,783;0;50,55;7,983;2;8,14999;41,4167
250718;700;0,033;31,9;9,217;0,033;35,617;9,083;0,05;43,6;8,9;0;46,85;8,617;0,05;46,767;9,117;2;8,51668;39
250718;800;2;36,217;9,017;1,933;39,817;9,033;1,633;47,45;8,767;0,967;51,183;8,25;2,433;50,6;8,967;10;7,88333;45,3333
250718;900;7,267;28,333;14,483;7,05;30,5;14,65;7,067;38,233;14,217;5,1;41,6;14,05;8,383;42,133;14,267;15;12,4833;34,75
250718;1000;3,45;18,967;20,983;3,117;20,5;20,783;3,05;30,1;19,95;1,683;33,883;19,867;3,633;34,683;20;13;18,3;24,1667
250718;1100;23;12,45;30,217;24,233;12,767;29,533;23,333;24,7;26,933;21,7;27,983;27,783;24,983;29,15;27,8;27;19,8417;24,1667
250718;1200;36,283;6,333;39,567;37,8;5,583;38,05;36,667;20,533;31,517;35,483;24,033;33,55;39,6;25,95;31,733;30;20,625;21,9167
250718;1300;43,417;5,3;40,85;44,95;3,75;40,817;43,517;19,717;32,317;44,983;23,833;32,933;47,083;25,6;31,6;36;20,8917;20,9167
250718;1400;37,6;4,017;43,283;39,4;1;46,3;37,433;18,817;33,017;39,767;22,7;34,7;40,967;24,567;32,917;42;21,5833;19
250718;1500;24,817;5,067;39,367;26,117;1,217;45,167;24,3;19,05;32,717;25,25;23,467;32,933;27,4;25,167;31,85;25;23,1333;17,8333
250718;1600;37,923;11,269;31,308;39,654;7,692;36,038;37,615;25,154;27,808;40;29,308;27,731;40,962;30,615;27,462;38;21,75;23,75
250718;1700;;;;;;;;;;;;;;;;47;18,5417;32
250718;1800;;;;;;;;;;;;;;;;39;13,6;50,6667
250718;1900;;;;;;;;;;;;;;;;32;13,0583;46,9167
250718;2000;;;;;;;;;;;;;;;;28;11,8583;47,9167
250718;2100;;;;;;;;;;;;;;;;31;10,2333;53,8333
250718;2200;;;;;;;;;;;;;;;;28;9,625;54,5833
250718;2300;;;;;;;;;;;;;;;;19;9,65833;51,1667
250719;0;;;;;;;;;;;;;;;;22;9,04167;51,3333
250719;100;;;;;;;;;;;;;;;;16;7,775;57,5833
250719;200;;;;;;;;;;;;;;;;24;7,78333;56,1667
250719;300;;;;;;;;;;;;;;;;15;7,03333;58,6667
250719;400;;;;;;;;;;;;;;;;15;6,96667;58,0833
250719;500;;;;;;;;;;;;;;;;13;7,025;57,25
250719;600;;;;;;;;;;;;;;;;11;6,84167;55,5833
250719;700;;;;;;;;;;;;;;;;11;6,45833;57,0833
250719;800;10,909;42,818;9,091;9,909;45,727;9,182;8,091;50,909;8,909;12,091;53,273;8,818;12,364;53,909;8,909;8;8,89168;44,75
250719;900;13,433;32,967;14,15;12,733;35,383;14,15;11,317;42,9;13,567;13,65;45,917;13,467;15,817;46,433;13,667;10;11,925;39,4167
250719;1000;13,167;22,5;20,117;12,633;24,183;20,083;11,833;33,167;19;11,833;36,783;18,833;14,817;37,467;19,117;9;17,1583;28
250719;1100;27,633;14,75;30,617;28,633;14,917;29,95;26,917;26,4;27,017;28,967;29,45;28;29,867;30,65;27,983;15;19,2833;27,3333
250719;1200;35,467;7,617;39,25;36,5;7,067;37,9;34,7;22,167;31,417;38,833;25,367;33,267;38,767;27,55;31,7;26;20,1083;25,6667
250719;1300;40,783;8,483;38,283;42,35;7,517;38,083;40,167;23,433;30,5;45,483;27,133;31,333;44,483;29,033;30,183;31;20,4083;26,25
250719;1400;36,283;5,967;43,417;37,183;2,517;46,917;34,767;20,717;34,133;39,2;24,85;34,733;39,317;26,8;33,383;23;21,7417;23,5833
250719;1500;50,117;11,15;34,05;52,917;7,35;38,533;49,667;25,617;29,1;58,9;29,733;28,983;56,817;31,233;28,65;39;21,775;26,3333
250719;1600;65,667;18,933;27,433;71,683;16,233;30,2;65,533;32,117;24,817;82,617;35,983;24,6;78,35;36,833;24,783;65;20,6583;31,0833
250719;1700;64,9;28,417;20,483;69,467;30,15;20,433;63,517;38,267;20,317;83,017;42,083;19,917;76,667;42,483;20,417;55;19,025;34,6667
250719;1800;59,583;38,967;16,483;62,95;41,717;16,35;57,2;48,467;16,417;76,317;52,183;16,133;69,967;51,367;16,767;55;15,2917;47,6667
250719;1900;66,65;46,567;14,433;70,55;49,383;14,367;63,867;55,333;14,267;84,467;59,083;13,783;77,517;57,717;14,617;67;13,075;56,5
250719;2000;65,233;44,667;13,917;69,667;47,317;14,1;62,817;52,617;14,183;84,033;55,883;13,85;76,333;55,717;14,25;59;13,4667;50,4167
250719;2100;59,283;44,35;13,583;61,967;47,283;13,467;56,183;53,267;13,4;74,133;56,767;13,233;67,467;56,2;13,55;49;12,3583;52,8333
250719;2200;58,367;48,767;12;60,567;52,383;11,717;55,1;57,767;11,617;68,383;61,6;11,15;63,683;60,25;11,883;49;11,025;56,4167
250719;2300;50,5;48,683;11,117;51,533;52,1;11;47,2;57,983;10,567;53,417;61,783;10,167;53,233;60,417;10,883;34;10,0833;56,6667
250720;0;42,183;46,517;11;43,317;49,933;10,867;39,417;56,583;10,45;45,117;59,867;10;45,333;59,083;10,533;31;9,97501;54,3333
250720;100;35,817;43,717;11;36,2;47,067;11;32,95;53,333;10,833;38,05;56,667;10,217;38,267;56,117;11;21;10,1667;50,25
250720;200;30,35;38,667;11,717;31,167;41,883;11,617;27,7;48,783;11,583;34;52,117;11,25;33,65;51,733;11,65;20;10,85;46
250720;300;22,067;39,017;11,217;22,067;42,317;11;18,983;48,783;10,967;25,867;52,1;10,783;24,667;51,683;11,35;13;10,2583;46,1667
250720;400;20,783;44,717;10;20,467;48,25;9,583;16,383;54,467;9,567;24,183;58,15;9,15;23,067;56,983;9,9;13;8,52499;54,5833
250720;500;24,567;39,367;10,967;24,717;42,467;10,983;20,5;48,45;11,017;29,6;51,467;10,783;27,333;51,55;11;16;10,45;44,5833
250720;600;13,65;35,117;11,267;12,867;38,383;11,083;10,95;46,033;10,833;17,883;49,233;10,55;16,3;49,183;11;12;10,0167;42,6667
250720;700;13,817;39,217;10,233;13,217;42,767;10;10,733;49,717;10;17,617;53,033;9,9;16,15;52,433;10;11;9,15833;47,75
250720;800;7,083;37,883;11,583;6,783;41,033;11,383;5,783;48,383;10,867;7,617;51,867;10,683;7,933;51,633;10,933;6;9,33333;48
250720;900;4,95;29,7;16,017;4,633;32;15,917;4,4;40,45;15;4,783;43,817;14,8;5,6;44,367;14,983;5;11,9333;40,8333
250720;1000;9,233;23,75;21,717;8,733;25,15;21,667;8,483;35,333;20,233;7,067;38,967;19,817;10,4;39,783;20,067;5;15,0417;37,75
250720;1100;15,267;17,667;26,3;15,667;18,717;25,833;13,483;29,533;23,75;13,767;33,167;23,767;17,633;34,167;23,867;8;17,0917;31,0833
250720;1200;20,083;8,5;37,383;20,683;7,65;37,283;18,1;21,083;31,283;22,867;24,983;32,133;22,85;26,817;30,55;12;19,55;22,5
250720;1300;15,433;4,3;41,633;16,117;2,967;40,417;13,583;18,267;33,3;16,7;22,367;34,2;17,85;23,85;33,3;10;21,2083;19
250720;1400;28,883;7,933;34,5;29,8;7,583;34,183;27,583;22,033;29,567;32,367;26,167;29,567;32,033;27,35;29,333;16;21,2583;21,9167
250720;1500;41,683;13,383;29,55;43,067;13,783;29,433;40,983;26,617;26,3;46,35;30,617;26,083;45,317;31,633;26,267;33;20,2833;26,0833
250720;1600;40,317;15,583;26,217;41,933;16,55;25,9;39,617;28,733;23,967;45,567;32,517;23,667;44,183;33,117;24,15;36;19,3917;27,5
250720;1700;49,967;27,317;20,3;52,417;29,7;20,05;49,517;38,683;19,683;59,35;42,233;19,367;56,117;42,15;20,083;50;17,25;37,75
250720;1800;50,283;42,817;15,567;52,017;45,067;15,533;47,15;51,733;15,65;53,55;55,567;15,267;53,05;55;15,8;47;13,5417;56,1667
250720;1900;50,25;50,667;13,5;52,25;53,45;13,483;47,1;58,85;13,583;53,15;62,317;13,133;53,25;61,05;13,717;43;11,85;62,8333
250720;2000;54,683;52,233;13;57,083;55,2;13;51,717;60,033;13;59,667;63,733;12,317;57,967;62,317;13;51;11,35;63,3333
250720;2100;54,9;51,917;12,783;57,367;55,1;12,567;51,983;60,167;12,35;60,633;63,817;12,183;58,483;62,517;12,65;42;11,275;62,1667
250720;2200;53,983;46,917;13,017;56,367;50,233;13;51,383;55,75;13;59,983;58,933;12,783;58,45;58,583;13;44;11,95;55,5833
250720;2300;47,983;45;13,333;50,217;48,667;12,867;45,8;54,667;12,7;51,967;58,067;12,55;51,583;57,383;12,817;35;11,7583;54,5
250721;0;50,65;54,267;10,9;52,717;58,133;10,733;47,333;62,7;10,95;54,65;66,417;10,533;53,9;64,4;11,3;36;10,0583;63,9167
250721;100;49,833;52,4;11,383;52,267;55,767;11,05;46,817;60,467;10,967;53,817;63,883;10,883;53,25;62,833;11,167;36;10,175;60,7501
250721;200;43,183;49,567;11;44,75;53,433;11;40,1;59,05;11;47,667;62,433;10,517;46,7;61,517;11;28;9,8;59,1667
250721;300;42,167;50,683;11;44;54,3;11;39,367;60,117;10,733;46,717;63,483;10;45,833;62,433;10,95;25;9,49167;60,8333
250721;400;36,133;52,133;10,233;37,117;55,867;10,133;32,633;61,05;10;39,9;64,35;10;38,733;63,033;10,183;26;8,73334;63,5833
250721;500;40,017;51,417;10,867;41,617;54,917;10,833;37,017;60,3;10,8;44,483;63,6;10,283;43,483;62,517;10,883;28;9,5;61,1667
250721;600;36,433;50,5;11;37,083;54,1;11;33;59,567;10,75;40;62,917;10;39,1;61,8;10,933;27;9,34167;60,75
250721;700;35,717;49,883;11,133;36,833;53,433;11;32,517;58,85;10,767;38,6;62,15;10,45;38,217;61,6;10,817;23;9,63333;59,3333
250721;800;35,417;47,583;12,183;36,633;50,7;12,117;32,7;57,083;11,517;38;60,45;11,383;37,783;59,667;11,717;26;9,76668;59,75
250721;900;36,817;44,883;14,1;38,067;47,667;13,983;34,767;54,233;13,583;37,933;57,65;13,067;39,233;57;13,8;29;10,5833;59,4167
250721;1000;52,833;36,5;19,483;56,2;38,967;19,067;52,15;47,6;17,6;59,833;50,567;17,617;60,05;50,8;17,917;42;13,5417;53,25
250721;1100;50,383;22,833;27,6;53,217;24,283;26,567;50,55;35,583;23,717;56,983;38,117;24,233;56,95;39,183;24,233;44;15,7833;44,5
250721;1200;49,817;14,367;34,283;52,4;15,267;32,6;49,95;30,05;27,167;56,1;32,683;28,233;56,333;34,767;27,183;45;16,6;40,5833
250721;1300;53,067;15,733;32,55;56,617;16,133;32,05;53,2;30,833;26,85;62,1;34,683;26,6;62,083;36,383;25,967;48;17,1083;40,5833
250721;1400;59,15;14,617;34,117;63,883;12,7;35,8;59,5;30,95;27,05;69,433;34,05;27,483;70,117;35,917;26,85;55;17,5667;39,9167
250721;1500;58,55;16,867;31,033;63,467;13,167;34,683;58,95;31,65;26,15;69,917;35,45;25,933;70;37,05;25,433;50;18,5417;36,6667
250721;1600;52,75;19,217;27,767;57,217;18,017;29,033;52,867;33,133;24,283;63,017;36,667;24,3;61,983;37,583;24,183;47;18,4833;36
250721;1700;61,167;33,317;20,333;66,9;36,217;19,85;61,4;44,95;19,3;76,9;48,167;19,15;73,15;48;19,7;60;16,925;45,9167
250721;1800;61;52,083;14,083;63,65;54,983;13,95;57,65;60,217;14,217;73,917;64,2;13,733;69,1;62,25;14,567;55;12,85;63,8333
250721;1900;59,05;56,883;12,317;62,1;60,15;12,383;55,85;63,967;12,25;71,05;67,883;11,767;65,283;65,767;12,55;50;11,6417;64,9167
250721;2000;60,683;57,45;12,133;63,75;60,983;12,033;57,7;66,2;11,817;75,25;70,133;11,167;68,65;68,083;12,033;53;10,7333;68,5
250721;2100;60,083;54,983;12,233;63,5;58,15;12,233;57,067;63,05;12,05;73,067;66,617;11,5;67,783;65,333;12,233;50;11,1;63,25
250721;2200;56,667;52,367;12,55;59,65;56;12,133;53,917;61,267;12,033;65,083;64,783;11,6;62,333;63,767;12,067;46;10,8333;62,6667
250721;2300;53,05;51,533;12;55,633;55,117;12;50,167;60,7;11,95;57,367;64,117;11,25;56,8;62,833;12;40;10,6333;61,5
250722;0;53,85;53,267;12;56,333;57,017;11,817;50,917;62,233;11,517;57,433;65,65;11,217;57,533;64,533;11,567;43;10,4667;63,0833
250722;100;50,1;56,017;10,417;52,45;59,783;10,367;46,783;64,8;10,317;53,483;68,467;9,967;53,383;66,633;10,433;32;9,3;66,0833
250722;200;47,15;55,583;10;49,033;59,4;10;43,8;64,683;10;51,2;68,183;9,133;50,383;66,65;10;28;8,89168;65
250722;300;43,817;55,45;9,833;45,267;59,433;9,283;40,15;64,6;9,067;48,117;68,3;9;46,867;66,617;9,25;23;8,24167;66,0833
250722;400;43,1;54,5;9,85;44,133;58,35;9,483;39,167;63,4;9,1;47,267;66,65;9;45,967;65,45;9,283;26;8,38333;63,6667
250722;500;39,617;54,183;9,267;40,7;58,133;9,217;35,983;63,567;9,117;43,85;67,183;8,5;42;65,433;9,2;20;7,825;65,5833
250722;600;36,667;57,283;8,5;37,567;61,45;8,367;32,667;66,567;8,233;41,133;70,2;7,95;39,217;68,217;8,3;20;6,95833;69,75
250722;700;44,833;59,483;8,333;46,3;63,883;8,217;41,183;68,583;8;49,617;71,917;7,683;48,15;70,133;8,067;27;7,45833;68,9167
250722;800;41,733;51,067;10,333;43,317;54,65;10,1;38,583;60,717;9,767;45,9;64,033;9,3;45,2;63,033;9,867;25;8,3;61,8333
250722;900;41,633;41,467;13,983;43;44,433;13,767;38,733;51,933;12,833;44,367;55,333;12,55;44,967;55,117;12,8;30;9,98334;55,25
250722;1000;43,333;29,483;21,2;45,65;31,683;20,583;42,517;41,733;18,567;47,133;44,4;18,8;46,983;45,2;18,75;38;13,5917;47
250722;1100;43,267;21,8;26,967;44,617;22,817;26,75;42,417;34,517;23,867;47,883;37,95;23,667;47,1;39,6;23,317;32;15,4833;42,8333
250722;1200;37,583;16,3;32,217;38,85;16,283;31,85;36,1;29,15;27,85;41,75;32,483;28,267;41,167;34,417;27,267;27;18,2833;35,0833
250722;1300;51,85;15,3;35,033;55,917;15,133;34,567;51,75;31,45;28,017;62,283;34,483;28,767;60,883;36,733;27,633;48;18,35;41,1667
250722;1400;56,9;13,267;37,6;61,7;10,833;39,583;56,517;29,9;29;70,217;32,717;30,033;67,767;34,9;28,967;58;19,2833;38,25
250722;1500;56,3;14,433;34,3;62,267;10;38,917;55,95;29,333;28,633;72;33,083;28,8;67,9;34,75;27,933;61;20,3167;34,0833
250722;1600;54,383;19,467;28,283;59,75;16,217;31,417;54,167;32,983;25,15;70,6;36,617;25;64,6;37,717;24,983;58;20,5583;33
250722;1700;54,933;35,633;19,5;58,967;37,85;19,267;54,067;45,733;19,1;70,817;49,567;18,717;64,833;49,167;19,317;56;17,5917;44,6667
250722;1800;59,95;52,967;13,983;63,75;55,817;13,967;56,833;60,7;14,217;76,083;65,1;13,533;68,95;63,233;14,333;64;13,1583;62,3333
250722;1900;59,167;55;12,45;62,183;57,817;12,483;55,85;61,917;12,6;72,75;65,817;12,317;65,317;63,767;12,983;59;12,2583;60,4167
250722;2000;47,033;42,783;13,183;49,433;45,267;13,283;44,567;50,867;13,3;52,417;54,033;13,067;50,7;54,017;13,4;38;12,625;47,8333
250722;2100;47,083;46,5;11,417;49,017;49,683;11,433;44,017;55,75;11,433;51,917;59,65;10,733;50,367;58,2;11,65;32;10,575;54,5833
250722;2200;44,433;49,35;10,35;46,067;53,1;10,3;41,133;59,083;9,867;48,983;62,683;9,367;47,633;61,233;10,267;28;9,51668;57,1667
250722;2300;35,483;45,817;10,233;36,7;49,533;10;32,55;55,717;9,983;39,967;59,05;9,683;38,717;58,033;10;24;9,35834;53,5833
250723;0;29,517;47,033;10;29,967;50,617;10;26,067;57,2;9,4;33,467;60,717;9,017;32,617;59,567;10;15;8,68333;56,5
250723;100;23,533;45,733;9,917;23,717;49,517;9,75;20,083;55,95;9,367;27,567;59,283;9;26,25;58,45;9,65;13;8,75833;54,25
250723;200;19,25;46,217;9,683;18,167;49,967;9,317;14,717;56,1;9;22,967;59,567;9;21,817;58,5;9,3;15;8,2;56,25
250723;300;13,633;45,317;9,983;12,7;49,067;9,417;10,1;55,65;9;19,317;59,067;9;16,883;58,15;9;9;8,25;55,1667
250723;400;13,567;46,017;9,067;12,517;49,833;9;10,367;56,483;9;20,367;59,983;8,317;17,733;58,967;9;11;8,05833;55,5833
250723;500;19,067;46,683;9;18,533;50,55;8,9;14,533;57,017;8,7;24,367;60,467;8,233;22,433;59,433;8,9;13;7,9;56,1667
250723;600;20,733;53,3;7,167;18,6;57,533;7,017;15,233;62,967;6,967;25,883;66,917;6,5;22,983;64,583;7,15;17;5,91667;65,25
250723;700;25,567;58,75;6;25,217;62,783;6;20,817;67,617;6;32,583;71,883;5,3;28,717;68,967;6;14;5,03333;70,5833
250723;800;37,45;52,3;9,05;38,1;55,85;9;33,9;61,9;8,35;41,567;65,433;8,017;39,95;64,017;8,517;26;6,875;64,1667
250723;900;40,133;39,2;14,35;41,55;42,35;14,05;37,317;50,133;13,1;43,183;53,283;12,917;43,333;53,45;13,067;33;9,70833;55,0833
250723;1000;41,567;30,767;19,783;43,683;33,267;19,133;40,3;42,867;17,5;45;45,65;17,617;45,217;46,217;17,9;35;12,9083;48,1667
250723;1100;48,8;23,183;27,583;51,45;24,833;26,583;49,2;36,617;22,983;51,133;38,383;24,2;53,167;40;23,533;51;14,4917;47,8333
250723;1200;53,367;13,3;36,7;57,733;13,967;35,033;54,9;29,817;28,3;56,8;31,817;30,317;61,583;34,667;28,5;51;16,2583;44,0001
250723;1300;71,567;14,317;35,933;78,533;14,017;35,417;74,9;30,733;28,35;76,617;34,217;28,483;86,4;36,6;27,35;67;16,9083;44,0833
250723;1400;73,383;16,45;33,083;80,45;14,833;34,683;76,617;34,333;25,583;80,35;37,133;26,183;88,05;38,983;25,317;68;17,1667;44,1667
250723;1500;70,317;20,45;29,15;76,85;16,7;32,583;72,933;35,733;24,55;79,883;39,267;24,467;84,367;40,8;23,933;62;17,725;42,6667
250723;1600;71,8;30,45;23,383;78,4;28,05;25,4;73,967;43,8;21,05;83,483;47,2;20,8;85,383;47,733;20,933;65;17,1917;47,6667
250723;1700;73,383;46,483;17,033;80,267;49,283;16,883;74,3;56,1;16,65;87,083;59,45;16,383;86,217;58,467;16,967;60;15,2333;57,3333
250723;1800;75,817;61,8;12,817;80,567;64,533;12,8;71,717;68,217;13,05;89,517;72,433;12,433;85,417;70,25;13,267;55;11,8917;73,0833
